customer_id,gender,age_group,zip,acquisition_channel,signup_date
152578,Female,25-34,97812,direct,2017-12-23
152579,Female,55+,97812,social_media,2019-04-29
152580,Female,25-34,97812,paid_search,2012-10-12
152583,Male,35-44,97813,referral,2022-03-04
152584,Male,25-34,97813,paid_search,2017-05-22
152585,Female,55+,97813,organic_search,2017-03-20
152586,Female,35-44,97814,organic_search,2016-08-15
152587,Female,45-54,97814,organic_search,2018-01-23
152588,Male,25-34,97814,social_media,2020-07-12
152589,Male,25-34,97814,paid_search,2021-05-06
152591,Male,35-44,97818,email_campaign,2020-04-26
152593,Female,18-24,97818,email_campaign,2019-07-26
152594,Female,25-34,97818,direct,2021-04-28
152595,Female,55+,97818,direct,2020-12-01
152596,Female,35-44,97823,email_campaign,2019-07-29
152597,Male,25-34,97823,organic_search,2020-02-22
152598,Male,45-54,97823,organic_search,2014-11-02
152599,Female,55+,97823,paid_search,2019-08-31
152600,Male,45-54,97823,paid_search,2017-03-08
152601,Male,55+,97824,organic_search,2020-07-08
152602,Female,45-54,97824,organic_search,2021-03-01
152603,Female,35-44,97824,social_media,2018-08-22
152605,Male,55+,97824,organic_search,2017-12-25
152606,Male,25-34,97826,organic_search,2019-12-08
152608,Male,25-34,97826,direct,2019-06-14
152609,Male,45-54,97826,direct,2016-12-02
152610,Female,35-44,97826,paid_search,2020-02-10
152611,Male,45-54,97827,organic_search,2019-12-29
152613,Male,25-34,97827,organic_search,2022-10-13
152614,Male,25-34,97827,paid_search,2014-10-09
152615,Female,45-54,97827,organic_search,2022-09-27
152617,Male,25-34,97828,social_media,2019-05-30
152618,Male,55+,97828,social_media,2022-09-11
152619,Male,25-34,97828,social_media,2013-12-06
152620,Male,18-24,97828,organic_search,2017-11-11
152624,Male,45-54,97833,social_media,2019-07-10
152625,Female,55+,97833,paid_search,2020-01-21
152627,Female,35-44,97834,email_campaign,2022-10-11
152628,Male,18-24,97834,referral,2020-02-26
152629,Female,45-54,97834,organic_search,2019-09-28
152632,Male,45-54,97835,organic_search,2022-12-29
152633,Female,35-44,97835,direct,2018-11-26
152634,Female,25-34,97835,referral,2018-03-29
152635,Female,25-34,97835,paid_search,2014-02-05
152636,Male,18-24,97836,social_media,2019-08-01
152637,Male,35-44,97836,social_media,2015-06-15
152638,Female,45-54,97836,paid_search,2017-07-18
152639,Female,35-44,97836,direct,2019-09-22
152640,Female,45-54,97836,paid_search,2022-12-09
152642,Male,45-54,97837,email_campaign,2016-05-26
152643,Female,35-44,97837,organic_search,2020-03-14
152644,Female,45-54,97837,paid_search,2015-01-11
152646,Female,25-34,97838,organic_search,2021-07-14
152647,Male,35-44,97838,social_media,2022-06-28
152648,Male,25-34,97838,social_media,2017-09-02
152650,Male,45-54,97838,organic_search,2020-08-07
152651,Male,25-34,97839,organic_search,2019-12-25
152652,Female,25-34,97839,direct,2022-12-25
152654,Male,45-54,97839,referral,2014-10-25
152655,Female,55+,97839,referral,2013-01-15
152656,Male,45-54,97841,organic_search,2022-09-19
152657,Female,45-54,97841,referral,2021-09-13
152658,Female,45-54,97841,organic_search,2013-04-12
152659,Male,18-24,97841,organic_search,2017-06-02
152662,Female,45-54,97843,direct,2022-01-18
152663,Male,25-34,97843,social_media,2019-10-07
152664,Female,35-44,97843,paid_search,2022-07-27
152665,Female,45-54,97843,paid_search,2019-05-20
152666,Male,25-34,97844,organic_search,2021-05-24
152670,Male,25-34,97844,organic_search,2019-11-09
152671,Male,55+,97846,organic_search,2018-09-26
152672,Male,45-54,97846,paid_search,2017-09-13
152674,Male,45-54,97846,referral,2019-08-23
152675,Male,55+,97846,organic_search,2022-04-11
152676,Female,55+,97850,social_media,2022-05-11
152677,Male,25-34,97850,organic_search,2016-03-29
152679,Male,55+,97850,social_media,2021-06-09
152680,Female,45-54,97850,organic_search,2014-03-22
152681,Male,45-54,97857,social_media,2022-04-22
152682,Male,25-34,97857,email_campaign,2019-09-28
152683,Female,18-24,97857,email_campaign,2020-11-18
152684,Female,55+,97857,organic_search,2022-11-07
152685,Male,45-54,97857,organic_search,2018-05-05
152686,Female,35-44,97862,email_campaign,2022-09-05
152687,Female,35-44,97862,social_media,2020-08-26
152688,Female,55+,97862,email_campaign,2022-04-23
152689,Male,25-34,97862,social_media,2022-03-31
152691,Male,25-34,97867,social_media,2017-04-09
152692,Male,25-34,97867,paid_search,2018-03-17
152694,Male,55+,97867,paid_search,2018-01-29
152695,Male,45-54,97867,social_media,2012-12-13
152696,Female,25-34,97868,social_media,2021-04-30
152697,Male,45-54,97868,organic_search,2017-07-28
152698,Non-binary,25-34,97868,referral,2020-05-02
152699,Female,45-54,97868,social_media,2019-11-01
152701,Female,35-44,97869,organic_search,2019-02-22
152702,Female,25-34,97869,organic_search,2020-08-02
152703,Female,25-34,97869,paid_search,2022-03-28
152705,Male,25-34,97869,social_media,2018-02-19
152706,Female,45-54,97870,referral,2020-02-06
152707,Male,45-54,97870,email_campaign,2013-08-21
152708,Female,55+,97870,email_campaign,2020-07-17
152709,Female,45-54,97870,referral,2021-06-25
152710,Female,25-34,97870,social_media,2017-02-10
152711,Female,35-44,97875,paid_search,2022-07-02
152712,Female,45-54,97875,paid_search,2021-09-11
152713,Male,45-54,97875,referral,2016-10-08
152714,Male,18-24,97875,referral,2015-02-13
152715,Female,35-44,97875,organic_search,2018-06-20
152716,Female,55+,97876,social_media,2013-11-14
152717,Female,25-34,97876,social_media,2022-10-04
152718,Male,25-34,97876,direct,2018-10-07
152720,Female,18-24,97876,organic_search,2020-04-04
152721,Male,55+,97877,paid_search,2019-07-29
152722,Male,45-54,97877,email_campaign,2020-12-17
152723,Female,25-34,97877,direct,2018-03-18
152726,Female,18-24,97882,email_campaign,2020-10-06
152727,Male,18-24,97882,organic_search,2018-09-15
152728,Male,25-34,97882,social_media,2017-11-16
152729,Male,35-44,97882,email_campaign,2017-07-12
152730,Male,25-34,97882,social_media,2014-01-04
152731,Male,35-44,97883,social_media,2021-04-24
152732,Male,25-34,97883,direct,2013-09-27
152733,Male,35-44,97883,organic_search,2020-06-16
152734,Male,45-54,97883,social_media,2021-06-16
152735,Female,45-54,97883,referral,2021-05-29
152736,Female,25-34,97885,paid_search,2021-03-17
152737,Female,45-54,97885,organic_search,2014-10-01
152738,Female,45-54,97885,paid_search,2022-04-06
152740,Male,25-34,97885,paid_search,2021-02-27
152741,Female,55+,97886,paid_search,2021-06-26
152742,Male,35-44,97886,social_media,2021-07-04
152743,Male,25-34,97886,social_media,2021-10-18
152744,Female,25-34,97886,organic_search,2018-07-26
152745,Female,18-24,97886,email_campaign,2017-01-07
152746,Female,35-44,97901,referral,2016-09-01
152747,Female,45-54,97901,paid_search,2022-11-27
152748,Male,55+,97901,email_campaign,2021-12-25
152750,Male,55+,97901,social_media,2020-01-20
152751,Female,45-54,97903,social_media,2013-07-12
152753,Female,55+,97903,organic_search,2015-08-30
152754,Male,55+,97903,email_campaign,2013-04-05
152756,Female,45-54,97905,direct,2019-01-17
152757,Female,25-34,97905,social_media,2016-04-03
152758,Male,35-44,97905,organic_search,2020-07-01
152760,Male,45-54,97905,email_campaign,2017-01-12
152761,Male,25-34,97906,referral,2021-09-27
152762,Female,35-44,97906,social_media,2020-03-08
152763,Female,25-34,97906,organic_search,2019-10-26
152764,Female,35-44,97906,social_media,2021-02-28
152765,Female,35-44,97906,direct,2016-11-19
152766,Male,35-44,97909,social_media,2015-12-23
152767,Male,55+,97909,organic_search,2021-03-11
152768,Female,18-24,97909,social_media,2018-08-11
152769,Male,25-34,97909,social_media,2019-01-10
152771,Male,35-44,97910,organic_search,2022-01-15
152773,Female,18-24,97910,paid_search,2014-12-31
152774,Female,35-44,97910,social_media,2019-01-21
152775,Female,18-24,97910,organic_search,2021-04-04
152776,Female,45-54,97911,direct,2018-05-26
152777,Male,35-44,97911,referral,2021-06-05
152779,Female,25-34,97911,paid_search,2015-03-10
152780,Male,45-54,97911,organic_search,2015-08-10
152781,Female,25-34,97913,organic_search,2021-03-11
152782,Male,35-44,97913,email_campaign,2021-12-25
152783,Female,55+,97913,email_campaign,2018-02-01
152787,Non-binary,35-44,97914,social_media,2022-01-12
152788,Male,45-54,97914,organic_search,2015-06-05
152789,Male,55+,97914,email_campaign,2017-02-15
152790,Female,55+,97914,paid_search,2019-10-10
152791,Male,55+,97918,direct,2016-01-29
152793,Male,45-54,97918,social_media,2020-04-10
152796,Female,25-34,97920,social_media,2019-02-07
152797,Female,18-24,97920,organic_search,2016-05-01
152798,Male,18-24,97920,email_campaign,2015-07-10
152799,Female,25-34,97920,email_campaign,2021-08-31
152800,Female,35-44,97920,paid_search,2020-05-29
152802,Female,45-54,98068,social_media,2017-10-08
152803,Female,45-54,98068,paid_search,2017-06-22
152804,Female,25-34,98068,referral,2015-12-14
152805,Male,18-24,98068,social_media,2022-01-24
152806,Female,35-44,98361,social_media,2022-04-30
152808,Female,18-24,98361,paid_search,2021-12-18
152809,Female,25-34,98361,social_media,2020-04-29
152811,Male,35-44,98377,organic_search,2020-06-07
152812,Male,45-54,98377,referral,2019-03-02
152813,Female,25-34,98377,referral,2018-05-12
152815,Female,18-24,98377,paid_search,2015-02-22
152816,Female,45-54,98602,email_campaign,2013-02-09
152817,Male,45-54,98602,organic_search,2016-07-05
152818,Male,55+,98602,organic_search,2017-07-27
152819,Female,25-34,98602,organic_search,2015-08-13
152820,Female,35-44,98602,organic_search,2017-02-18
152821,Female,25-34,98613,social_media,2020-02-11
152823,Female,45-54,98613,paid_search,2019-06-20
152824,Female,25-34,98613,organic_search,2019-12-06
152825,Female,55+,98613,organic_search,2021-08-08
152826,Female,25-34,98620,paid_search,2020-05-12
152827,Female,25-34,98620,direct,2021-09-24
152829,Female,45-54,98620,referral,2017-05-04
152830,Female,35-44,98620,organic_search,2019-10-25
152831,Female,25-34,98628,email_campaign,2022-02-09
152832,Male,25-34,98628,organic_search,2022-01-19
152833,Male,35-44,98628,referral,2022-01-25
152835,Male,55+,98628,organic_search,2020-01-01
152837,Female,35-44,98673,social_media,2019-04-06
152838,Female,18-24,98673,paid_search,2016-01-02
152839,Male,18-24,98673,organic_search,2020-09-25
152841,Male,45-54,98801,social_media,2021-05-05
152842,Female,25-34,98801,organic_search,2012-06-25
152843,Female,18-24,98801,referral,2017-09-02
152844,Male,25-34,98801,organic_search,2017-07-18
152845,Female,25-34,98801,social_media,2016-11-19
152846,Male,35-44,98802,direct,2022-05-22
152848,Female,25-34,98802,social_media,2022-04-05
152849,Male,45-54,98802,organic_search,2019-06-20
152850,Male,18-24,98802,email_campaign,2021-04-24
152851,Male,25-34,98807,email_campaign,2017-09-02
152852,Male,25-34,98807,email_campaign,2021-10-21
152853,Non-binary,18-24,98807,paid_search,2016-08-04
152854,Male,25-34,98807,social_media,2018-04-14
152858,Female,35-44,98811,referral,2021-01-25
152859,Male,45-54,98811,email_campaign,2016-01-31
152861,Male,25-34,98812,social_media,2016-08-20
152864,Male,25-34,98812,organic_search,2017-12-04
152865,Female,18-24,98812,social_media,2021-08-10
152866,Male,35-44,98813,paid_search,2021-11-08
152868,Male,35-44,98813,social_media,2017-10-11
152869,Female,35-44,98813,social_media,2022-03-07
152871,Female,35-44,98815,email_campaign,2021-01-17
152873,Male,45-54,98815,organic_search,2019-04-17
152874,Female,18-24,98815,organic_search,2019-09-21
152875,Female,25-34,98815,organic_search,2019-08-22
152876,Male,35-44,98816,social_media,2021-07-04
152877,Female,18-24,98816,organic_search,2016-12-16
152878,Male,35-44,98816,direct,2017-06-23
152880,Male,35-44,98816,referral,2017-10-27
152881,Male,35-44,98817,email_campaign,2019-05-06
152882,Male,25-34,98817,direct,2016-06-11
152883,Female,35-44,98817,social_media,2015-03-18
152886,Non-binary,25-34,98821,social_media,2020-10-31
152887,Male,45-54,98821,social_media,2019-08-10
152888,Male,45-54,98821,organic_search,2017-05-02
152890,Female,25-34,98821,direct,2017-05-17
152891,Male,35-44,98822,social_media,2022-07-26
152892,Male,35-44,98822,social_media,2022-05-04
152895,Male,35-44,98822,organic_search,2021-03-31
152896,Male,55+,98823,organic_search,2021-12-13
152897,Male,55+,98823,email_campaign,2021-06-12
152898,Male,55+,98823,email_campaign,2022-04-13
152899,Male,45-54,98823,social_media,2020-12-28
152900,Female,45-54,98823,social_media,2015-05-19
152902,Male,35-44,98824,direct,2015-07-07
152903,Female,18-24,98824,social_media,2019-08-09
152905,Female,35-44,98824,paid_search,2020-09-24
152906,Female,45-54,98828,organic_search,2018-08-24
152907,Female,35-44,98828,social_media,2019-11-10
152909,Female,35-44,98828,organic_search,2018-11-16
152910,Male,35-44,98828,social_media,2018-08-02
152911,Male,35-44,98829,social_media,2019-11-09
152912,Female,55+,98829,email_campaign,2021-03-02
152913,Non-binary,25-34,98829,email_campaign,2019-05-09
152914,Female,45-54,98829,referral,2018-04-14
152915,Female,25-34,98829,organic_search,2015-10-29
152916,Female,35-44,98830,organic_search,2017-01-21
152917,Female,45-54,98830,social_media,2022-07-14
152918,Male,45-54,98830,paid_search,2017-05-23
152919,Female,18-24,98830,paid_search,2017-11-09
152920,Male,55+,98830,referral,2018-06-09
152921,Female,25-34,98831,referral,2022-07-07
152923,Male,35-44,98831,social_media,2018-12-10
152924,Male,55+,98831,social_media,2021-07-30
152926,Female,45-54,98832,social_media,2021-02-18
152927,Male,35-44,98832,direct,2021-08-02
152928,Male,18-24,98832,organic_search,2019-02-14
152929,Female,25-34,98832,email_campaign,2020-05-19
152930,Female,35-44,98832,organic_search,2018-09-23
152931,Non-binary,35-44,98834,social_media,2021-03-27
152932,Male,18-24,98834,organic_search,2020-08-06
152933,Non-binary,25-34,98834,organic_search,2013-03-01
152934,Female,35-44,98834,organic_search,2016-09-19
152935,Male,45-54,98834,organic_search,2019-07-06
152936,Male,35-44,98836,organic_search,2022-09-06
152937,Male,45-54,98836,organic_search,2016-07-09
152938,Female,25-34,98836,paid_search,2015-12-06
152939,Female,55+,98836,organic_search,2021-09-07
152940,Male,35-44,98836,direct,2022-03-08
152942,Male,35-44,98837,social_media,2018-07-30
152943,Female,18-24,98837,social_media,2022-01-28
152945,Male,35-44,98837,social_media,2021-02-24
152946,Female,25-34,98840,social_media,2021-08-23
152947,Non-binary,35-44,98840,social_media,2017-05-21
152948,Male,45-54,98840,social_media,2015-10-11
152949,Female,35-44,98840,direct,2020-05-05
152950,Male,35-44,98840,direct,2019-07-16
152951,Female,55+,98841,referral,2018-11-24
152953,Male,25-34,98841,paid_search,2020-08-10
152954,Male,45-54,98841,organic_search,2018-08-08
152955,Female,45-54,98841,organic_search,2022-12-11
152956,Female,25-34,98843,social_media,2021-09-08
152957,Male,55+,98843,social_media,2013-03-12
152958,Female,25-34,98843,referral,2019-12-18
152959,Male,25-34,98843,direct,2017-05-25
152960,Male,45-54,98843,organic_search,2016-08-09
152961,Female,18-24,98844,paid_search,2022-10-31
152962,Male,35-44,98844,direct,2021-06-17
152963,Female,25-34,98844,direct,2018-03-14
152964,Female,35-44,98844,organic_search,2020-11-26
152965,Female,45-54,98844,organic_search,2015-10-12
152966,Female,25-34,98846,organic_search,2016-06-07
152967,Female,35-44,98846,referral,2021-09-19
152968,Female,55+,98846,paid_search,2019-01-12
152969,Male,18-24,98846,paid_search,2021-09-20
152970,Female,25-34,98846,organic_search,2018-06-11
152971,Male,35-44,98847,email_campaign,2015-02-09
152973,Female,35-44,98847,organic_search,2021-01-16
152974,Female,35-44,98847,organic_search,2021-06-01
152975,Female,35-44,98847,organic_search,2019-05-22
152976,Female,45-54,98848,organic_search,2018-03-11
152977,Male,35-44,98848,organic_search,2021-02-21
152978,Male,55+,98848,paid_search,2015-06-05
152981,Male,55+,98849,organic_search,2015-12-17
152982,Male,25-34,98849,direct,2018-05-01
152983,Non-binary,18-24,98849,organic_search,2020-02-06
152984,Female,25-34,98849,paid_search,2018-08-04
152985,Male,18-24,98849,social_media,2019-08-11
152986,Female,25-34,98850,email_campaign,2013-10-09
152987,Male,45-54,98850,paid_search,2019-05-06
152989,Female,35-44,98850,paid_search,2019-07-23
152990,Male,25-34,98850,social_media,2017-01-23
152995,Female,45-54,98851,email_campaign,2020-05-17
152996,Male,35-44,98853,organic_search,2022-03-25
152997,Male,35-44,98853,email_campaign,2022-08-16
152998,Female,55+,98853,paid_search,2017-05-07
152999,Female,45-54,98853,paid_search,2022-02-23
153003,Female,25-34,98855,organic_search,2019-10-20
153004,Female,25-34,98855,organic_search,2018-12-01
153005,Female,55+,98855,paid_search,2013-08-19
153007,Female,55+,98857,referral,2020-07-21
153008,Male,25-34,98857,organic_search,2021-03-05
153010,Female,25-34,98857,email_campaign,2016-12-18
153011,Female,35-44,98858,social_media,2021-09-18
153012,Male,25-34,98858,paid_search,2019-12-10
153014,Female,35-44,98858,email_campaign,2022-09-28
153015,Male,35-44,98858,direct,2019-10-22
153016,Female,25-34,98859,social_media,2021-11-14
153017,Male,45-54,98859,referral,2018-06-23
153018,Female,25-34,98859,social_media,2015-03-22
153019,Female,35-44,98859,direct,2021-12-08
153022,Female,25-34,98860,organic_search,2016-12-18
153023,Male,18-24,98860,referral,2019-01-29
153025,Female,25-34,98860,organic_search,2019-02-06
153026,Male,25-34,98901,social_media,2022-08-03
153027,Male,55+,98901,email_campaign,2017-07-25
153028,Female,18-24,98901,organic_search,2021-05-16
153029,Female,25-34,98901,social_media,2022-01-15
153030,Female,35-44,98901,email_campaign,2019-10-03
153031,Female,45-54,98902,paid_search,2022-06-02
153032,Female,55+,98902,referral,2018-08-20
153033,Female,45-54,98902,email_campaign,2012-10-25
153035,Male,25-34,98902,paid_search,2019-10-11
153036,Female,35-44,98903,paid_search,2013-04-25
153038,Male,35-44,98903,email_campaign,2022-02-02
153040,Male,25-34,98903,email_campaign,2021-03-10
153041,Male,35-44,98908,email_campaign,2014-09-04
153042,Female,25-34,98908,social_media,2017-03-09
153043,Male,35-44,98908,referral,2017-01-04
153044,Non-binary,25-34,98908,organic_search,2017-01-09
153045,Female,35-44,98908,referral,2022-12-17
153046,Female,25-34,98909,organic_search,2020-06-23
153047,Female,45-54,98909,social_media,2021-06-26
153049,Male,18-24,98909,email_campaign,2020-12-21
153050,Female,25-34,98909,organic_search,2016-02-03
153052,Male,25-34,98922,organic_search,2017-05-17
153054,Male,35-44,98922,social_media,2020-05-30
153055,Female,45-54,98922,direct,2019-07-10
153057,Female,55+,98923,email_campaign,2019-09-22
153060,Male,45-54,98923,organic_search,2021-01-07
153061,Male,25-34,98925,social_media,2022-05-09
153063,Female,55+,98925,direct,2022-03-11
153064,Female,55+,98925,email_campaign,2015-07-26
153065,Female,35-44,98925,social_media,2019-01-23
153066,Female,45-54,98926,paid_search,2015-03-11
153067,Female,45-54,98926,email_campaign,2022-08-09
153069,Male,25-34,98926,organic_search,2020-09-28
153072,Female,18-24,98930,organic_search,2016-03-14
153073,Female,35-44,98930,organic_search,2021-01-27
153074,Female,45-54,98930,organic_search,2016-04-29
153075,Male,25-34,98930,organic_search,2021-11-17
153076,Female,45-54,98932,organic_search,2018-11-11
153078,Male,35-44,98932,paid_search,2021-09-21
153079,Female,25-34,98932,organic_search,2017-02-14
153080,Female,18-24,98932,paid_search,2015-09-17
153082,Male,55+,98933,social_media,2022-09-20
153084,Female,25-34,98933,paid_search,2022-02-15
153085,Female,35-44,98933,paid_search,2017-08-09
153086,Female,35-44,98934,referral,2021-08-21
153087,Female,25-34,98934,referral,2021-12-02
153088,Male,25-34,98934,email_campaign,2012-07-19
153089,Female,35-44,98934,organic_search,2018-10-11
153090,Male,25-34,98934,organic_search,2021-11-04
153091,Male,55+,98935,organic_search,2022-06-30
153093,Female,55+,98935,social_media,2016-07-06
153094,Female,45-54,98935,organic_search,2016-01-02
153095,Male,25-34,98935,social_media,2020-09-23
153096,Female,55+,98936,social_media,2019-06-23
153097,Female,35-44,98936,paid_search,2013-03-18
153099,Female,18-24,98936,organic_search,2016-02-16
153100,Non-binary,35-44,98936,organic_search,2018-09-15
153101,Female,35-44,98937,referral,2017-09-16
153103,Female,55+,98937,organic_search,2021-09-30
153104,Male,35-44,98937,email_campaign,2019-01-01
153105,Male,45-54,98937,organic_search,2016-12-12
153106,Male,25-34,98938,organic_search,2020-02-18
153107,Male,45-54,98938,social_media,2020-09-06
153108,Female,18-24,98938,paid_search,2019-03-19
153109,Female,45-54,98938,organic_search,2019-05-11
153110,Female,18-24,98938,email_campaign,2018-02-01
153112,Female,25-34,98940,organic_search,2014-02-03
153113,Female,45-54,98940,email_campaign,2020-05-13
153114,Male,35-44,98940,direct,2022-11-07
153115,Non-binary,45-54,98940,email_campaign,2018-12-02
153117,Male,35-44,98941,organic_search,2017-06-22
153118,Male,25-34,98941,referral,2019-04-01
153119,Male,25-34,98941,social_media,2020-04-05
153120,Male,25-34,98941,referral,2020-03-09
153122,Male,18-24,98942,email_campaign,2016-07-29
153123,Male,45-54,98942,organic_search,2019-09-22
153124,Female,25-34,98942,direct,2013-01-30
153125,Male,35-44,98942,social_media,2014-08-13
153128,Female,35-44,98943,social_media,2018-05-25
153129,Male,18-24,98943,referral,2021-10-17
153130,Male,25-34,98943,paid_search,2022-04-07
153131,Male,45-54,98944,social_media,2022-08-04
153132,Female,25-34,98944,organic_search,2012-11-23
153134,Male,25-34,98944,organic_search,2014-12-08
153135,Male,45-54,98944,paid_search,2021-11-10
153136,Male,18-24,98946,email_campaign,2015-10-11
153137,Male,25-34,98946,organic_search,2019-12-09
153138,Male,25-34,98946,email_campaign,2018-07-30
153139,Female,45-54,98946,organic_search,2020-06-11
153140,Male,25-34,98946,social_media,2020-05-26
153141,Male,18-24,98947,organic_search,2020-06-30
153143,Female,55+,98947,referral,2018-06-11
153145,Female,25-34,98947,social_media,2021-12-04
153146,Male,35-44,98948,social_media,2021-11-09
153148,Female,18-24,98948,email_campaign,2017-11-09
153149,Male,35-44,98948,organic_search,2021-12-26
153151,Female,35-44,98950,direct,2021-04-21
153152,Male,35-44,98950,organic_search,2022-03-24
153153,Male,25-34,98950,paid_search,2020-09-28
153156,Male,25-34,98951,organic_search,2020-12-15
153157,Male,35-44,98951,direct,2019-05-07
153158,Female,25-34,98951,social_media,2019-04-15
153160,Male,45-54,98951,social_media,2014-06-04
153161,Male,25-34,98952,organic_search,2017-02-28
153162,Male,45-54,98952,paid_search,2018-11-23
153163,Female,35-44,98952,social_media,2021-12-27
153165,Male,45-54,98952,organic_search,2018-10-06
153166,Male,45-54,98953,social_media,2017-01-21
153168,Non-binary,35-44,98953,paid_search,2016-03-20
153170,Male,45-54,98953,organic_search,2018-12-22
153172,Male,18-24,99001,organic_search,2021-07-15
153173,Male,35-44,99001,organic_search,2014-08-07
153174,Male,45-54,99001,organic_search,2022-02-27
153175,Male,18-24,99001,organic_search,2017-02-02
153176,Female,25-34,99003,email_campaign,2022-09-20
153177,Male,35-44,99003,paid_search,2019-10-23
153178,Female,25-34,99003,paid_search,2022-01-12
153180,Male,25-34,99003,organic_search,2021-11-06
153181,Male,18-24,99004,email_campaign,2022-08-17
153182,Female,35-44,99004,email_campaign,2021-03-24
153183,Non-binary,25-34,99004,email_campaign,2021-07-01
153184,Female,45-54,99004,email_campaign,2022-09-06
153185,Male,45-54,99004,referral,2015-11-25
153187,Female,25-34,99005,direct,2017-01-07
153188,Male,25-34,99005,social_media,2020-12-02
153189,Male,45-54,99005,email_campaign,2017-06-13
153190,Female,35-44,99005,referral,2022-10-27
153191,Male,45-54,99006,organic_search,2021-05-12
153194,Male,25-34,99006,social_media,2022-09-17
153197,Male,45-54,99008,social_media,2021-08-02
153199,Male,35-44,99008,organic_search,2017-10-18
153200,Female,18-24,99008,organic_search,2017-09-19
153201,Male,18-24,99009,referral,2013-06-04
153202,Female,25-34,99009,organic_search,2014-11-09
153203,Male,18-24,99009,email_campaign,2019-06-07
153204,Female,18-24,99009,organic_search,2016-04-11
153207,Male,35-44,99011,organic_search,2021-02-08
153209,Female,25-34,99011,organic_search,2021-05-09
153210,Female,18-24,99011,organic_search,2021-09-02
153211,Male,18-24,99012,direct,2018-08-07
153212,Female,45-54,99012,paid_search,2014-06-21
153213,Female,45-54,99012,paid_search,2022-06-05
153214,Female,35-44,99012,email_campaign,2020-02-14
153216,Male,45-54,99013,referral,2018-07-02
153217,Male,55+,99013,referral,2020-02-10
153218,Male,35-44,99013,social_media,2016-03-16
153220,Male,25-34,99013,social_media,2014-04-16
153221,Female,18-24,99016,organic_search,2020-03-10
153222,Male,18-24,99016,email_campaign,2020-07-17
153224,Female,55+,99016,organic_search,2019-04-29
153225,Male,35-44,99016,organic_search,2020-09-21
153227,Female,35-44,99017,email_campaign,2015-03-15
153228,Male,25-34,99017,social_media,2019-08-01
153229,Male,35-44,99017,email_campaign,2021-10-21
153230,Female,25-34,99017,social_media,2020-07-29
153231,Male,45-54,99018,email_campaign,2021-04-15
153232,Male,55+,99018,paid_search,2015-07-03
153234,Female,45-54,99018,paid_search,2019-09-14
153236,Male,45-54,99019,social_media,2018-09-25
153237,Female,25-34,99019,organic_search,2020-11-07
153238,Female,45-54,99019,organic_search,2020-05-25
153239,Male,35-44,99019,social_media,2019-01-01
153241,Male,35-44,99021,social_media,2021-10-03
153243,Male,25-34,99021,social_media,2021-05-31
153244,Male,35-44,99021,paid_search,2014-05-25
153245,Female,45-54,99021,organic_search,2021-09-07
153246,Female,55+,99022,social_media,2019-09-19
153247,Male,35-44,99022,organic_search,2020-08-31
153248,Female,45-54,99022,paid_search,2022-09-26
153251,Male,25-34,99023,social_media,2014-10-06
153252,Male,25-34,99023,social_media,2018-12-14
153253,Female,18-24,99023,organic_search,2021-01-23
153255,Female,25-34,99023,referral,2014-09-04
153256,Female,25-34,99025,organic_search,2015-12-14
153257,Male,45-54,99025,organic_search,2018-10-12
153258,Male,18-24,99025,social_media,2017-12-13
153260,Female,18-24,99025,social_media,2021-09-06
153261,Male,45-54,99026,direct,2019-09-10
153262,Female,45-54,99026,paid_search,2015-12-31
153264,Male,45-54,99026,social_media,2021-10-17
153265,Male,25-34,99026,email_campaign,2012-10-08
153266,Male,45-54,99027,social_media,2021-05-04
153268,Male,25-34,99027,social_media,2019-02-19
153269,Female,18-24,99027,social_media,2020-06-08
153270,Male,25-34,99027,paid_search,2020-11-20
153272,Female,35-44,99029,email_campaign,2018-08-22
153273,Male,25-34,99029,paid_search,2017-01-01
153274,Male,55+,99029,organic_search,2020-05-19
153275,Female,25-34,99029,email_campaign,2017-10-04
153276,Male,25-34,99030,social_media,2022-11-27
153278,Male,25-34,99030,direct,2019-04-10
153279,Male,18-24,99030,email_campaign,2019-07-19
153280,Female,45-54,99030,social_media,2017-09-21
153282,Male,25-34,99031,direct,2015-09-26
153283,Male,45-54,99031,paid_search,2022-08-23
153285,Female,45-54,99031,social_media,2020-07-28
153286,Female,25-34,99032,paid_search,2017-05-26
153287,Female,25-34,99032,email_campaign,2022-11-24
153288,Non-binary,35-44,99032,email_campaign,2022-02-15
153289,Male,35-44,99032,social_media,2022-12-11
153290,Female,25-34,99032,direct,2018-02-11
153291,Male,25-34,99033,paid_search,2016-06-03
153292,Female,25-34,99033,organic_search,2014-11-20
153293,Male,35-44,99033,email_campaign,2015-03-22
153295,Male,35-44,99033,organic_search,2012-12-19
153296,Female,25-34,99034,referral,2016-11-29
153297,Male,45-54,99034,email_campaign,2015-10-23
153298,Female,35-44,99034,paid_search,2017-08-22
153299,Female,35-44,99034,paid_search,2017-05-22
153300,Male,25-34,99034,paid_search,2019-04-14
153301,Female,25-34,99036,organic_search,2018-12-11
153302,Male,35-44,99036,email_campaign,2016-07-13
153304,Male,55+,99036,social_media,2021-12-06
153306,Female,25-34,99037,referral,2018-02-25
153307,Female,18-24,99037,organic_search,2020-07-15
153308,Female,45-54,99037,organic_search,2018-11-16
153309,Female,45-54,99037,organic_search,2021-09-25
