product_id,product_name,category,segment,size,color,price,cogs
155,DragonWear UR-26,Streetwear,Standard,XL,purple,6032.25,5730.64
156,DragonWear UR-27,Streetwear,Standard,S,green,15.69,9.0
157,DragonWear UR-28,Streetwear,Standard,M,silver,43.58,24.15
158,DragonWear UR-29,Streetwear,Standard,L,pink,17.37,9.59
159,DragonWear UR-30,Streetwear,Standard,XL,yellow,27.42,17.79
160,DragonWear UR-31,Streetwear,Standard,S,red,8757.0,8319.15
161,DragonWear UR-32,Streetwear,Standard,M,black,51.19,30.35
162,DragonWear UR-33,Streetwear,Standard,L,orange,33.98,19.99
163,DragonWear UR-34,Streetwear,Standard,XL,blue,6636.26,4713.74
164,DragonWear UR-35,Streetwear,Standard,S,white,6815.39,3720.52
165,DragonWear UR-36,Streetwear,Standard,M,purple,8309.28,7893.82
166,DragonWear UR-37,Streetwear,Standard,L,green,21.52,13.3
167,DragonWear UR-38,Streetwear,Standard,XL,silver,24.88,14.22
168,DragonWear UR-39,Streetwear,Standard,S,pink,43.46,28.03
169,DragonWear UR-40,Streetwear,Standard,M,yellow,24.73,15.54
170,DragonWear UR-41,Streetwear,Standard,L,red,8793.62,5372.03
171,DragonWear UR-42,Streetwear,Standard,XL,black,36.11,20.18
172,DragonWear UR-43,Streetwear,Standard,S,orange,33.72,19.96
229,LotusWear UR-01,Streetwear,Standard,M,yellow,6513.15,4765.02
230,LotusWear UR-02,Streetwear,Standard,L,red,8186.85,7777.51
231,LotusWear UR-03,Streetwear,Standard,XL,black,8690.85,8180.7
232,LotusWear UR-04,Streetwear,Standard,S,orange,25.52,16.28
233,LotusWear UR-05,Streetwear,Standard,M,blue,4721.85,4485.76
234,LotusWear UR-06,Streetwear,Standard,L,white,5204.85,3942.15
235,LotusWear UR-07,Streetwear,Standard,XL,purple,6296.85,3378.26
236,LotusWear UR-08,Streetwear,Standard,S,green,6434.26,5945.25
237,LotusWear UR-09,Streetwear,Standard,M,silver,6401.85,3225.89
238,LotusWear UR-10,Streetwear,Standard,L,pink,4412.92,2846.33
239,LotusWear UR-11,Streetwear,Standard,XL,yellow,4799.28,4433.58
240,LotusWear UR-12,Streetwear,Standard,S,red,5537.75,5115.22
241,LotusWear UR-13,Streetwear,Standard,M,black,5036.85,3089.6
242,LotusWear UR-14,Streetwear,Standard,L,orange,5564.34,3416.5
243,LotusWear UR-15,Streetwear,Standard,XL,blue,7241.85,6524.91
244,LotusWear UR-16,Streetwear,Standard,S,white,7556.85,7036.18
245,LotusWear UR-17,Streetwear,Standard,M,purple,78.07,50.31
246,LotusWear UR-18,Streetwear,Standard,L,green,8877.43,4855.95
247,LotusWear UR-19,Streetwear,Standard,XL,silver,4921.97,4675.87
248,LotusWear UR-20,Streetwear,Standard,S,pink,6826.62,5780.78
249,LotusWear UR-21,Streetwear,Standard,M,yellow,5036.85,3544.43
250,LotusWear UR-22,Streetwear,Standard,L,red,7556.85,6491.33
251,LotusWear UR-23,Streetwear,Standard,XL,black,6941.39,5643.35
252,LotusWear UR-24,Streetwear,Standard,S,orange,7556.85,4964.09
253,LotusWear UR-25,Streetwear,Standard,M,blue,8816.85,5025.6
254,LotusWear UR-26,Streetwear,Standard,L,white,10076.85,8442.38
255,LotusWear UR-27,Streetwear,Standard,XL,purple,42.67,25.46
256,LotusWear UR-28,Streetwear,Standard,S,green,5414.85,5144.11
257,LotusWear UR-29,Streetwear,Standard,M,silver,7052.85,5494.17
258,LotusWear UR-30,Streetwear,Standard,L,pink,8186.85,7777.51
259,LotusWear UR-31,Streetwear,Standard,XL,yellow,7345.98,5610.13
260,LotusWear UR-32,Streetwear,Standard,S,red,7624.96,4062.58
261,LotusWear UR-33,Streetwear,Standard,M,black,9446.85,5966.63
262,LotusWear UR-34,Streetwear,Standard,L,orange,4721.85,4485.76
263,LotusWear UR-35,Streetwear,Standard,XL,blue,6926.85,5641.92
264,LotusWear UR-36,Streetwear,Standard,S,white,8501.85,4445.62
265,LotusWear UR-37,Streetwear,Standard,M,purple,7871.85,5976.31
266,LotusWear UR-38,Streetwear,Standard,L,green,8501.85,4850.31
267,LotusWear UR-39,Streetwear,Standard,XL,silver,4178.04,3405.11
268,LotusWear UR-40,Streetwear,Standard,S,pink,6170.85,3552.56
269,LotusWear UR-41,Streetwear,Standard,M,yellow,5414.85,3976.67
270,LotusWear UR-42,Streetwear,Standard,L,red,5477.85,4012.53
271,LotusWear UR-43,Streetwear,Standard,XL,black,6296.85,5982.01
272,LotusWear UR-44,Streetwear,Standard,S,orange,7556.85,5834.64
273,LotusWear UR-45,Streetwear,Standard,M,blue,5173.35,3073.49
274,LotusWear UR-46,Streetwear,Standard,L,white,7241.85,5346.66
275,LotusWear UR-47,Streetwear,Standard,XL,purple,9446.85,7969.36
276,LotusWear UR-48,Streetwear,Standard,S,green,5749.06,3331.58
277,LotusWear UR-49,Streetwear,Standard,M,silver,8678.25,6332.52
278,LotusWear UR-50,Streetwear,Standard,L,pink,4721.85,3265.16
279,LotusWear UR-51,Streetwear,Standard,XL,yellow,8186.85,6045.99
512,SaigonFlex UR-01,Streetwear,Standard,S,orange,2895.33,2518.94
855,HanoiStreet UR-01,Streetwear,Standard,XL,purple,14.73,9.01
856,HanoiStreet UR-02,Streetwear,Standard,S,green,35.68,20.22
857,HanoiStreet UR-03,Streetwear,Standard,M,silver,25.41,16.5
858,HanoiStreet UR-04,Streetwear,Standard,L,pink,46.57,26.69
859,HanoiStreet UR-05,Streetwear,Standard,XL,yellow,24.12,15.54
860,HanoiStreet UR-06,Streetwear,Standard,S,red,7496.37,4533.05
861,HanoiStreet UR-07,Streetwear,Standard,M,black,31.63,19.45
862,HanoiStreet UR-08,Streetwear,Standard,L,orange,2246.33,1699.8
863,HanoiStreet UR-09,Streetwear,Standard,XL,blue,3653.37,3470.7
864,HanoiStreet UR-10,Streetwear,Standard,S,white,40.53,24.75
865,HanoiStreet UR-11,Streetwear,Standard,M,purple,46.82,28.15
866,HanoiStreet UR-12,Streetwear,Standard,L,green,20.49,11.74
867,HanoiStreet UR-13,Streetwear,Standard,XL,silver,28.97,16.44
868,HanoiStreet UR-14,Streetwear,Standard,S,pink,27.39,15.67
869,HanoiStreet UR-15,Streetwear,Standard,M,yellow,25.5,14.5
870,HanoiStreet UR-16,Streetwear,Standard,L,red,67.1,42.14
871,HanoiStreet UR-17,Streetwear,Standard,XL,black,38.94,22.78
872,HanoiStreet UR-18,Streetwear,Standard,S,orange,20.0,11.11
873,HanoiStreet UR-19,Streetwear,Standard,M,blue,47.81,30.93
874,HanoiStreet UR-20,Streetwear,Standard,L,white,77.39,49.4
875,HanoiStreet UR-21,Streetwear,Standard,XL,purple,6314.41,4917.67
876,HanoiStreet UR-22,Streetwear,Standard,S,green,6929.37,6582.9
877,HanoiStreet UR-23,Streetwear,Standard,M,silver,50.05,32.17
878,HanoiStreet UR-24,Streetwear,Standard,L,pink,18.03,11.71
879,HanoiStreet UR-25,Streetwear,Standard,XL,yellow,27.28,15.48
880,HanoiStreet UR-26,Streetwear,Standard,S,red,54.97,32.41
881,HanoiStreet UR-27,Streetwear,Standard,M,black,567.63,338.14
882,HanoiStreet UR-28,Streetwear,Standard,L,orange,9197.37,8737.5
883,HanoiStreet UR-29,Streetwear,Standard,XL,blue,24.95,15.62
884,HanoiStreet UR-30,Streetwear,Standard,S,white,39.55,24.5
885,HanoiStreet UR-31,Streetwear,Standard,M,purple,45.14,25.52
886,HanoiStreet UR-32,Streetwear,Standard,L,green,22.86,14.44
887,HanoiStreet UR-33,Streetwear,Standard,XL,silver,32.34,18.51
888,HanoiStreet UR-34,Streetwear,Standard,S,pink,9.06,5.18
889,HanoiStreet UR-35,Streetwear,Standard,M,yellow,21.98,13.27
890,HanoiStreet UR-36,Streetwear,Standard,L,red,29.93,18.24
891,HanoiStreet UR-37,Streetwear,Standard,XL,black,20.1,12.22
1144,MekongFit UR-01,Streetwear,Standard,S,white,4987.52,4154.11
1145,MekongFit UR-02,Streetwear,Standard,M,purple,4040.82,3302.97
1146,MekongFit UR-03,Streetwear,Standard,L,green,63.62,35.57
1147,MekongFit UR-04,Streetwear,Standard,XL,silver,18.69,11.92
1148,MekongFit UR-05,Streetwear,Standard,S,pink,3768.47,2211.71
1149,MekongFit UR-06,Streetwear,Standard,M,yellow,440.37,418.35
1150,MekongFit UR-07,Streetwear,Standard,L,red,5337.0,4708.84
1151,MekongFit UR-08,Streetwear,Standard,XL,black,27.77,16.01
1152,MekongFit UR-09,Streetwear,Standard,S,orange,34.89,19.64
1153,MekongFit UR-10,Streetwear,Standard,M,blue,4436.41,3930.21
1154,MekongFit UR-11,Streetwear,Standard,L,white,58.94,37.65
1155,MekongFit UR-12,Streetwear,Standard,XL,purple,5890.31,5044.46
1156,MekongFit UR-13,Streetwear,Standard,S,green,4125.14,2224.27
1157,MekongFit UR-14,Streetwear,Standard,M,silver,4556.37,2443.13
1158,MekongFit UR-15,Streetwear,Standard,L,pink,18.65,12.04
1159,MekongFit UR-16,Streetwear,Standard,XL,yellow,52.73,33.55
1160,MekongFit UR-17,Streetwear,Standard,S,red,33.25,20.98
1161,MekongFit UR-18,Streetwear,Standard,M,black,22.36,13.76
1162,MekongFit UR-19,Streetwear,Standard,L,orange,39.84,24.11
1163,MekongFit UR-20,Streetwear,Standard,XL,blue,35.86,20.03
1164,MekongFit UR-21,Streetwear,Standard,S,white,26.05,15.39
1668,VietMode UR-01,Streetwear,Standard,S,pink,5164.74,2678.95
1669,VietMode UR-02,Streetwear,Standard,M,yellow,5227.74,4966.35
1670,VietMode UR-03,Streetwear,Standard,L,red,5353.74,4705.94
1755,SaigonCore UR-01,Streetwear,Standard,XL,purple,6236.37,4906.78
1756,SaigonCore UR-02,Streetwear,Standard,S,green,5663.7,5380.52
1757,SaigonCore UR-03,Streetwear,Standard,M,silver,6307.37,3885.97
1758,SaigonCore UR-04,Streetwear,Standard,L,pink,5789.7,5500.21
1759,SaigonCore UR-05,Streetwear,Standard,XL,yellow,5297.99,5033.09
1760,SaigonCore UR-06,Streetwear,Standard,S,red,8561.7,6144.73
1761,SaigonCore UR-07,Streetwear,Standard,M,black,10076.85,8257.98
1762,SaigonCore UR-08,Streetwear,Standard,L,orange,5510.7,5235.16
1763,SaigonCore UR-09,Streetwear,Standard,XL,blue,5743.99,5456.79
1764,SaigonCore UR-10,Streetwear,Standard,S,white,6828.57,5400.03
1765,SaigonCore UR-11,Streetwear,Standard,M,purple,2235.93,2124.13
1998,UrbanVN UR-01,Streetwear,Standard,L,pink,34.05,20.0
1999,UrbanVN UR-02,Streetwear,Standard,XL,yellow,8126.37,5654.33
2000,UrbanVN UR-03,Streetwear,Standard,S,red,28.39,16.35
2001,UrbanVN UR-04,Streetwear,Standard,M,black,34.65,21.57
2002,UrbanVN UR-05,Streetwear,Standard,L,orange,43.16,25.88
2003,UrbanVN UR-06,Streetwear,Standard,XL,blue,62.45,34.86
2004,UrbanVN UR-07,Streetwear,Standard,S,white,5358.4,3888.59
2005,UrbanVN UR-08,Streetwear,Standard,M,purple,3684.87,2645.37
2006,UrbanVN UR-09,Streetwear,Standard,L,green,20.18,11.55
2007,UrbanVN UR-10,Streetwear,Standard,XL,silver,77.73,48.06
2008,UrbanVN UR-11,Streetwear,Standard,S,pink,15.17,8.46
2009,UrbanVN UR-12,Streetwear,Standard,M,yellow,31.16,19.79
2010,UrbanVN UR-13,Streetwear,Standard,L,red,41.9,25.12
2011,UrbanVN UR-14,Streetwear,Standard,XL,black,37.05,22.16
2012,UrbanVN UR-15,Streetwear,Standard,S,orange,4660.62,4277.05
2013,UrbanVN UR-16,Streetwear,Standard,M,blue,25.81,15.73
2014,UrbanVN UR-17,Streetwear,Standard,L,white,30.47,19.27
2015,UrbanVN UR-18,Streetwear,Standard,XL,purple,4382.41,3917.0
2016,UrbanVN UR-19,Streetwear,Standard,S,green,3743.54,1998.68
2017,UrbanVN UR-20,Streetwear,Standard,M,silver,27.19,15.9
2018,UrbanVN UR-21,Streetwear,Standard,L,pink,26.16,16.16
2019,UrbanVN UR-22,Streetwear,Standard,XL,yellow,46.52,28.22
2020,UrbanVN UR-23,Streetwear,Standard,S,red,38.2,22.03
2021,UrbanVN UR-24,Streetwear,Standard,M,black,25.1,16.01
2022,UrbanVN UR-25,Streetwear,Standard,L,orange,2988.26,1860.49
2023,UrbanVN UR-26,Streetwear,Standard,XL,blue,47.46,29.89
2024,UrbanVN UR-27,Streetwear,Standard,S,white,37.45,23.06
2025,UrbanVN UR-28,Streetwear,Standard,M,purple,45.84,29.11
2026,UrbanVN UR-29,Streetwear,Standard,L,green,4409.37,2827.29
2027,UrbanVN UR-30,Streetwear,Standard,XL,silver,42.6,27.12
2028,UrbanVN UR-31,Streetwear,Standard,S,pink,8504.37,5160.45
2029,UrbanVN UR-32,Streetwear,Standard,M,yellow,2519.37,2246.27
2030,UrbanVN UR-33,Streetwear,Standard,L,red,23.77,14.76
2031,UrbanVN UR-34,Streetwear,Standard,XL,black,26.47,16.77
2032,UrbanVN UR-35,Streetwear,Standard,S,orange,44.65,27.67
2033,UrbanVN UR-36,Streetwear,Standard,M,blue,42.27,26.13
2034,UrbanVN UR-37,Streetwear,Standard,L,white,5039.37,4787.4
2035,UrbanVN UR-38,Streetwear,Standard,XL,purple,32.84,20.09
2036,UrbanVN UR-39,Streetwear,Standard,S,green,2521.25,2395.19
2037,UrbanVN UR-40,Streetwear,Standard,M,silver,34.71,21.7
2038,UrbanVN UR-41,Streetwear,Standard,L,pink,55.21,31.24
2039,UrbanVN UR-42,Streetwear,Standard,XL,yellow,4661.37,2832.71
2040,UrbanVN UR-43,Streetwear,Standard,S,red,26.14,16.68
2125,PhoenixWear UR-01,Streetwear,Standard,M,purple,6173.37,4869.55
2126,PhoenixWear UR-02,Streetwear,Standard,L,green,5499.56,4003.13
2127,PhoenixWear UR-03,Streetwear,Standard,XL,silver,5036.85,4118.13
2128,PhoenixWear UR-04,Streetwear,Standard,S,pink,4874.56,3880.64
2129,PhoenixWear UR-05,Streetwear,Standard,M,yellow,41.22,26.26
2130,PhoenixWear UR-06,Streetwear,Standard,L,red,30.54,16.89
2131,PhoenixWear UR-07,Streetwear,Standard,XL,black,5354.37,2739.3
2132,PhoenixWear UR-08,Streetwear,Standard,S,orange,4448.25,2596.44
2133,PhoenixWear UR-09,Streetwear,Standard,M,blue,5497.1,5222.25
2134,PhoenixWear UR-10,Streetwear,Standard,L,white,6133.82,5691.57
2135,PhoenixWear UR-11,Streetwear,Standard,XL,purple,30.35,19.2
2136,PhoenixWear UR-12,Streetwear,Standard,S,green,5342.82,4014.6
2137,PhoenixWear UR-13,Streetwear,Standard,M,silver,5666.85,5383.51
2138,PhoenixWear UR-14,Streetwear,Standard,L,pink,5385.87,4297.92
2139,PhoenixWear UR-15,Streetwear,Standard,XL,yellow,51.39,28.93
2140,PhoenixWear UR-16,Streetwear,Standard,S,red,6611.85,4492.09
2141,PhoenixWear UR-17,Streetwear,Standard,M,black,5669.37,3855.17
2142,PhoenixWear UR-18,Streetwear,Standard,L,orange,6299.37,5456.51
2143,PhoenixWear UR-19,Streetwear,Standard,XL,blue,5280.82,4593.78
2144,PhoenixWear UR-20,Streetwear,Standard,S,white,5279.32,3096.85
2145,PhoenixWear UR-21,Streetwear,Standard,M,purple,4797.61,3923.97
2146,PhoenixWear UR-22,Streetwear,Standard,L,green,4598.37,2925.48
2147,PhoenixWear UR-23,Streetwear,Standard,XL,silver,5889.87,3678.22
2298,VietMotion UR-01,Streetwear,Standard,L,pink,46.07,26.88
2299,VietMotion UR-02,Streetwear,Standard,XL,yellow,45.85,28.63
2300,VietMotion UR-03,Streetwear,Standard,S,red,55.82,31.6
2301,VietMotion UR-04,Streetwear,Standard,M,black,33.39,21.1
2302,VietMotion UR-05,Streetwear,Standard,L,orange,43.5,27.55
2303,VietMotion UR-06,Streetwear,Standard,XL,blue,29.25,17.57
2304,VietMotion UR-07,Streetwear,Standard,S,white,37.7,20.76
2305,VietMotion UR-08,Streetwear,Standard,M,purple,31.44,18.19
2306,VietMotion UR-09,Streetwear,Standard,L,green,34.43,21.06
2307,VietMotion UR-10,Streetwear,Standard,XL,silver,3338.37,1819.41
2308,VietMotion UR-11,Streetwear,Standard,S,pink,42.02,27.23
2309,VietMotion UR-12,Streetwear,Standard,M,yellow,3773.7,3585.01
2310,VietMotion UR-13,Streetwear,Standard,L,red,23.87,14.64
2311,VietMotion UR-14,Streetwear,Standard,XL,black,76.47,44.05
2312,VietMotion UR-15,Streetwear,Standard,S,orange,22.14,13.58
2313,VietMotion UR-16,Streetwear,Standard,M,blue,20.38,12.31
2314,VietMotion UR-17,Streetwear,Standard,L,white,52.63,33.05
2315,VietMotion UR-18,Streetwear,Standard,XL,purple,45.45,25.49
2316,VietMotion UR-19,Streetwear,Standard,S,green,42.51,26.61
2317,VietMotion UR-20,Streetwear,Standard,M,silver,42.58,25.72
2318,VietMotion UR-21,Streetwear,Standard,L,pink,32.95,21.3
2319,VietMotion UR-22,Streetwear,Standard,XL,yellow,23.13,13.51
2320,VietMotion UR-23,Streetwear,Standard,S,red,34.13,20.93
2321,VietMotion UR-24,Streetwear,Standard,M,black,25.26,16.25
2322,VietMotion UR-25,Streetwear,Standard,L,orange,48.91,27.4
2323,VietMotion UR-26,Streetwear,Standard,XL,blue,31.22,20.1
2324,VietMotion UR-27,Streetwear,Standard,S,white,23.8,14.73
2325,VietMotion UR-28,Streetwear,Standard,M,purple,1889.37,1169.71
2326,VietMotion UR-29,Streetwear,Standard,L,green,29.12,16.21
1,DragonWear MA-01,Casual,All-weather,M,black,4945.5,2732.88
2,DragonWear MA-02,Casual,All-weather,L,orange,39.06,22.66
3,DragonWear MA-03,Casual,All-weather,XL,blue,10831.38,10289.81
4,DragonWear MA-04,Casual,All-weather,S,white,9610.76,5604.03
5,DragonWear MA-05,Casual,All-weather,M,purple,8946.0,8498.7
6,DragonWear MA-06,Casual,All-weather,L,green,26.43,16.41
7,DragonWear MA-07,Casual,All-weather,XL,silver,5307.0,3533.93
8,DragonWear MA-08,Casual,All-weather,S,pink,5353.45,3709.4
9,DragonWear MA-09,Casual,All-weather,M,yellow,7077.2,5879.03
10,DragonWear MA-10,Casual,All-weather,L,red,8183.7,7774.51
11,DragonWear MA-11,Casual,All-weather,XL,black,9135.0,6147.86
12,DragonWear MA-12,Casual,All-weather,S,orange,5345.96,3828.78
13,DragonWear MA-13,Casual,All-weather,M,blue,5260.3,4066.74
14,DragonWear MA-14,Casual,All-weather,L,white,4896.83,4396.86
15,DragonWear MA-15,Casual,All-weather,XL,purple,5669.37,3360.8
16,DragonWear MA-16,Casual,All-weather,S,green,8536.5,7834.8
17,DragonWear MA-17,Casual,All-weather,M,silver,4848.11,4140.29
18,DragonWear MA-18,Casual,All-weather,L,pink,4712.7,3098.13
19,DragonWear MA-19,Casual,All-weather,XL,yellow,4445.52,4171.67
20,DragonWear MA-20,Casual,All-weather,S,red,6111.0,5284.18
21,DragonWear MA-21,Casual,All-weather,M,black,5165.07,4456.42
22,DragonWear MA-22,Casual,All-weather,L,orange,6615.0,3489.41
23,DragonWear MA-23,Casual,All-weather,XL,blue,9103.5,5896.34
24,DragonWear MA-24,Casual,All-weather,S,white,23.83,13.27
25,DragonWear MA-25,Casual,All-weather,M,purple,36.51,22.2
26,DragonWear MA-26,Casual,All-weather,L,green,9437.14,8226.36
27,DragonWear MA-27,Casual,All-weather,XL,silver,5077.28,4735.07
28,DragonWear MA-28,Casual,All-weather,S,pink,5181.75,2631.29
29,DragonWear MA-29,Casual,All-weather,M,yellow,6293.7,5979.02
30,DragonWear MA-30,Casual,All-weather,L,red,10256.4,7812.3
31,DragonWear MA-31,Casual,All-weather,XL,black,8993.32,7894.33
32,DragonWear MA-32,Casual,All-weather,S,orange,36.52,21.35
33,DragonWear MA-33,Casual,All-weather,M,blue,27.04,16.55
34,DragonWear MA-34,Casual,All-weather,L,white,27.43,15.21
35,DragonWear MA-35,Casual,All-weather,XL,purple,5669.37,3727.04
36,DragonWear MA-36,Casual,All-weather,S,green,5604.94,3526.07
37,DragonWear MA-37,Casual,All-weather,M,silver,5449.5,5177.02
38,DragonWear MA-38,Casual,All-weather,L,pink,5355.0,4705.97
39,DragonWear MA-39,Casual,All-weather,XL,yellow,36.34,23.15
40,DragonWear MA-40,Casual,All-weather,S,red,12593.7,11964.02
41,DragonWear MA-41,Casual,All-weather,M,black,10143.0,8305.09
42,DragonWear MA-42,Casual,All-weather,L,orange,12927.6,9403.54
43,DragonWear MA-43,Casual,All-weather,XL,blue,4898.85,4653.91
44,DragonWear MA-44,Casual,All-weather,S,white,5039.37,4577.76
45,DragonWear MA-45,Casual,All-weather,M,purple,5669.37,3456.05
211,LotusWear MA-01,Casual,All-weather,XL,black,18.56,12.01
212,LotusWear MA-02,Casual,All-weather,S,orange,18.86,12.2
694,HanoiStreet MA-01,Casual,All-weather,L,white,24.84,15.53
695,HanoiStreet MA-02,Casual,All-weather,XL,purple,30.41,17.12
696,HanoiStreet MA-03,Casual,All-weather,S,green,37.5,23.47
697,HanoiStreet MA-04,Casual,All-weather,M,silver,59.75,33.01
698,HanoiStreet MA-05,Casual,All-weather,L,pink,46.67,25.77
699,HanoiStreet MA-06,Casual,All-weather,XL,yellow,2843.99,1924.53
700,HanoiStreet MA-07,Casual,All-weather,S,red,31.06,18.09
701,HanoiStreet MA-08,Casual,All-weather,M,black,32.86,19.68
702,HanoiStreet MA-09,Casual,All-weather,L,orange,3720.71,3306.6
703,HanoiStreet MA-10,Casual,All-weather,XL,blue,22.18,13.9
704,HanoiStreet MA-11,Casual,All-weather,S,white,32.87,20.33
705,HanoiStreet MA-12,Casual,All-weather,M,purple,29.5,17.54
706,HanoiStreet MA-13,Casual,All-weather,L,green,3401.37,3231.3
707,HanoiStreet MA-14,Casual,All-weather,XL,silver,37.68,21.75
708,HanoiStreet MA-15,Casual,All-weather,S,pink,23.79,15.45
709,HanoiStreet MA-16,Casual,All-weather,M,yellow,40.76,24.16
710,HanoiStreet MA-17,Casual,All-weather,L,red,61.14,36.38
711,HanoiStreet MA-18,Casual,All-weather,XL,black,2900.22,2181.54
712,HanoiStreet MA-19,Casual,All-weather,S,orange,31.71,17.96
1043,MekongFit MA-01,Casual,All-weather,XL,blue,4535.04,2953.22
1044,MekongFit MA-02,Casual,All-weather,S,white,3432.87,3261.23
1045,MekongFit MA-03,Casual,All-weather,M,purple,2541.87,1871.58
1046,MekongFit MA-04,Casual,All-weather,L,green,1243.62,1007.58
1047,MekongFit MA-05,Casual,All-weather,XL,silver,2653.82,1379.99
1048,MekongFit MA-06,Casual,All-weather,S,pink,1700.37,1294.32
1049,MekongFit MA-07,Casual,All-weather,M,yellow,3141.3,2842.56
1050,MekongFit MA-08,Casual,All-weather,L,red,3375.73,2155.4
1051,MekongFit MA-09,Casual,All-weather,XL,black,38.89,24.48
1052,MekongFit MA-10,Casual,All-weather,S,orange,2991.81,2762.64
1053,MekongFit MA-11,Casual,All-weather,M,blue,3460.89,3287.85
1054,MekongFit MA-12,Casual,All-weather,L,white,2960.37,2812.35
1726,SaigonCore MA-01,Casual,All-weather,L,green,5417.37,3360.94
1727,SaigonCore MA-02,Casual,All-weather,XL,silver,10073.7,7977.36
1728,SaigonCore MA-03,Casual,All-weather,S,pink,5993.06,4755.49
1729,SaigonCore MA-04,Casual,All-weather,M,yellow,5858.37,4860.1
1730,SaigonCore MA-05,Casual,All-weather,L,red,9553.27,6129.37
1731,SaigonCore MA-06,Casual,All-weather,XL,black,5543.37,3675.25
1908,UrbanVN MA-01,Casual,All-weather,S,pink,5137.84,4880.95
1909,UrbanVN MA-02,Casual,All-weather,M,yellow,2481.64,2028.49
1910,UrbanVN MA-03,Casual,All-weather,L,red,43.64,27.03
1911,UrbanVN MA-04,Casual,All-weather,XL,black,28.21,16.14
1912,UrbanVN MA-05,Casual,All-weather,S,orange,3973.69,2680.65
1913,UrbanVN MA-06,Casual,All-weather,M,blue,36.22,20.22
1914,UrbanVN MA-07,Casual,All-weather,L,white,33.28,20.57
1915,UrbanVN MA-08,Casual,All-weather,XL,purple,5795.89,3976.56
1916,UrbanVN MA-09,Casual,All-weather,S,green,3559.95,3381.95
1917,UrbanVN MA-10,Casual,All-weather,M,silver,34.43,21.19
1918,UrbanVN MA-11,Casual,All-weather,L,pink,8819.37,8378.4
1919,UrbanVN MA-12,Casual,All-weather,XL,yellow,24.31,14.03
1920,UrbanVN MA-13,Casual,All-weather,S,red,3366.6,3198.27
1921,UrbanVN MA-14,Casual,All-weather,M,black,33.44,21.57
1922,UrbanVN MA-15,Casual,All-weather,L,orange,40.41,22.84
1923,UrbanVN MA-16,Casual,All-weather,XL,blue,59.17,35.1
1924,UrbanVN MA-17,Casual,All-weather,S,white,4242.39,4030.27
1925,UrbanVN MA-18,Casual,All-weather,M,purple,48.6,31.32
2102,PhoenixWear MA-01,Casual,All-weather,L,orange,6299.37,3167.32
2103,PhoenixWear MA-02,Casual,All-weather,XL,blue,7489.31,4647.12
2104,PhoenixWear MA-03,Casual,All-weather,S,white,6859.96,6101.93
2105,PhoenixWear MA-04,Casual,All-weather,M,purple,6929.37,3756.41
2106,PhoenixWear MA-05,Casual,All-weather,L,green,10011.44,7381.43
2107,PhoenixWear MA-06,Casual,All-weather,XL,silver,7874.37,5049.05
2187,VietMotion MA-01,Casual,All-weather,XL,silver,78.36,46.39
2188,VietMotion MA-02,Casual,All-weather,S,pink,24.36,14.96
2189,VietMotion MA-03,Casual,All-weather,M,yellow,3943.05,2853.58
2190,VietMotion MA-04,Casual,All-weather,L,red,46.94,27.68
2191,VietMotion MA-05,Casual,All-weather,XL,black,35.64,20.58
2192,VietMotion MA-06,Casual,All-weather,S,orange,2587.68,2458.3
2193,VietMotion MA-07,Casual,All-weather,M,blue,9177.04,5596.16
2194,VietMotion MA-08,Casual,All-weather,L,white,79.51,51.56
2195,VietMotion MA-09,Casual,All-weather,XL,purple,23.97,14.16
2196,VietMotion MA-10,Casual,All-weather,S,green,23.67,15.13
2197,VietMotion MA-11,Casual,All-weather,M,silver,2982.69,2833.56
2198,VietMotion MA-12,Casual,All-weather,L,pink,26.06,14.93
2199,VietMotion MA-13,Casual,All-weather,XL,yellow,2387.3,2267.93
2200,VietMotion MA-14,Casual,All-weather,S,red,14.16,8.09
2201,VietMotion MA-15,Casual,All-weather,M,black,26.83,14.84
2202,VietMotion MA-16,Casual,All-weather,L,orange,3857.99,3393.11
2203,VietMotion MA-17,Casual,All-weather,XL,blue,10199.7,8504.51
68,DragonWear RS-01,Outdoor,Premium,S,pink,4398.87,4178.93
69,DragonWear RS-02,Outdoor,Premium,M,yellow,3910.22,3087.51
70,DragonWear RS-03,Outdoor,Premium,L,red,5039.37,3891.4
71,DragonWear RS-04,Outdoor,Premium,XL,black,4787.37,4096.55
72,DragonWear RS-05,Outdoor,Premium,S,orange,24.44,15.04
73,DragonWear RS-06,Outdoor,Premium,M,blue,3882.46,3688.34
394,SaigonFlex RS-01,Outdoor,Premium,L,white,19686.87,17464.22
395,SaigonFlex RS-02,Outdoor,Premium,XL,purple,4595.85,3068.65
797,HanoiStreet RS-01,Outdoor,Premium,M,silver,3792.84,3178.4
798,HanoiStreet RS-02,Outdoor,Premium,L,pink,35.17,20.64
799,HanoiStreet RS-03,Outdoor,Premium,XL,yellow,37.97,24.16
800,HanoiStreet RS-04,Outdoor,Premium,S,red,3149.37,2034.18
801,HanoiStreet RS-05,Outdoor,Premium,M,black,3716.37,2604.43
802,HanoiStreet RS-06,Outdoor,Premium,L,orange,2015.37,1867.04
803,HanoiStreet RS-07,Outdoor,Premium,XL,blue,1920.94,1129.13
804,HanoiStreet RS-08,Outdoor,Premium,S,white,1932.17,1751.32
