return_id,order_id,product_id,return_quantity,return_date,return_reason,refund_amount
RET-045433,730874,496,5,2020-09-05,not_as_described,55824.72
RET-045434,730892,487,4,2020-09-10,wrong_size,46692.41
RET-045435,730958,487,3,2020-09-18,wrong_size,33145.12
RET-045440,731060,2054,1,2020-09-10,defective,5909.16
RET-045442,731062,2394,2,2020-09-08,defective,3269.65
RET-045443,731063,2368,2,2020-09-15,late_delivery,15576.94
RET-045444,731128,939,1,2020-09-05,defective,4349.62
RET-045445,731175,2332,3,2020-09-07,late_delivery,17630.59
RET-045446,731244,1022,2,2020-09-14,defective,3305.05
RET-045447,731286,253,1,2020-09-07,wrong_size,8138.48
RET-045448,731306,449,1,2020-09-18,wrong_size,10731.89
RET-045449,731332,1053,1,2020-09-23,not_as_described,3414.14
RET-045451,731392,963,1,2020-09-08,changed_mind,5008.97
RET-045452,731421,939,4,2020-09-17,changed_mind,16448.32
RET-045453,731450,1879,1,2020-09-16,wrong_size,11988.91
RET-045455,731491,506,4,2020-09-10,changed_mind,57539.24
RET-045456,731526,200,1,2020-09-15,not_as_described,13556.61
RET-045457,731533,491,5,2020-09-09,wrong_size,47846.19
RET-045458,731543,1063,3,2020-09-16,defective,5134.34
RET-045459,731543,1064,4,2020-09-15,late_delivery,7697.77
RET-045460,731568,1215,2,2020-09-16,defective,7168.12
RET-045463,731630,674,2,2020-09-18,changed_mind,14221.41
RET-045466,731665,457,1,2020-09-16,wrong_size,12355.27
RET-045467,731672,2189,2,2020-09-21,wrong_size,7488.72
RET-045468,731685,1122,3,2020-09-13,not_as_described,4065.56
RET-045469,731719,585,5,2020-09-11,changed_mind,22090.11
RET-045470,731738,1827,1,2020-09-22,defective,2666.55
RET-045472,731758,1920,5,2020-09-27,defective,16614.87
RET-045473,731780,1043,1,2020-09-19,not_as_described,3970.48
RET-045474,731825,676,4,2020-09-16,changed_mind,33863.17
RET-045477,731853,1182,1,2020-09-07,wrong_size,1842.2
RET-045478,731856,407,1,2020-09-21,not_as_described,18600.72
RET-045479,731912,939,2,2020-09-06,wrong_size,7837.63
RET-045480,731938,2331,4,2020-09-17,defective,28924.77
RET-045481,731941,685,1,2020-09-16,defective,10034.05
RET-045483,731963,1182,4,2020-09-22,defective,9014.42
RET-045484,731968,1349,1,2020-09-24,not_as_described,4211.87
RET-045485,731980,1517,1,2020-09-18,not_as_described,2192.49
RET-045486,731980,1518,2,2020-09-09,changed_mind,4578.6
RET-045487,731987,939,3,2020-09-06,wrong_size,12192.12
RET-045488,732014,2055,5,2020-09-20,wrong_size,34034.68
RET-045489,732032,545,4,2020-09-12,changed_mind,35127.97
RET-045490,732037,2388,1,2020-09-22,wrong_size,3512.6
RET-045491,732070,604,6,2020-09-17,defective,35508.8
RET-045493,732093,578,1,2020-09-20,wrong_size,8247.07
RET-045495,732133,506,2,2020-09-19,wrong_size,26845.08
RET-045496,732162,794,2,2020-09-16,changed_mind,1772.4
RET-045498,732209,496,3,2020-09-22,not_as_described,33013.2
RET-045499,732234,1142,4,2020-09-22,not_as_described,34690.59
RET-045500,732246,1217,2,2020-09-14,wrong_size,13318.41
RET-045502,732303,438,4,2020-09-12,changed_mind,40499.86
RET-045503,732314,487,4,2020-09-19,wrong_size,46563.46
RET-045504,732321,487,6,2020-09-23,late_delivery,73550.34
RET-045505,732322,674,2,2020-09-22,changed_mind,14251.05
RET-045506,732327,2369,1,2020-09-21,changed_mind,5101.5
RET-045507,732342,506,2,2020-09-11,defective,31695.27
RET-045508,732352,1886,3,2020-09-23,wrong_size,29903.06
RET-045509,732387,2369,6,2020-09-15,wrong_size,26219.98
RET-045510,732415,2331,2,2020-09-15,changed_mind,14471.74
RET-045511,732423,907,2,2020-09-12,wrong_size,12974.16
RET-045515,732522,1995,2,2020-09-17,wrong_size,9725.86
RET-045517,732557,440,1,2020-09-20,late_delivery,19073.22
RET-045518,732568,690,5,2020-09-17,wrong_size,21675.59
RET-045520,732678,491,3,2020-09-24,wrong_size,26949.06
RET-045522,732688,1583,2,2020-09-17,wrong_size,10086.21
RET-045523,732699,1115,2,2020-09-17,defective,8536.85
RET-045524,732713,449,4,2020-09-22,wrong_size,40682.19
RET-045525,732722,939,2,2020-09-28,late_delivery,6778.17
RET-045526,732742,636,1,2020-10-03,defective,9131.48
RET-045527,732745,674,1,2020-09-10,defective,7091.68
RET-045528,732788,491,2,2020-09-26,not_as_described,18835.19
RET-045531,732792,636,2,2020-09-14,defective,19416.72
RET-045532,732793,2331,3,2020-09-14,wrong_size,19158.54
RET-045533,732805,826,1,2020-09-16,changed_mind,10857.68
RET-045534,732842,407,5,2020-09-20,wrong_size,79650.84
RET-045535,732878,702,1,2020-09-22,not_as_described,3234.96
RET-045536,732890,676,4,2020-09-20,late_delivery,32223.68
RET-045539,732925,549,1,2020-09-30,changed_mind,5930.54
RET-045540,732965,1053,4,2020-09-24,not_as_described,11990.26
RET-045541,732983,1060,1,2020-10-05,changed_mind,1556.78
RET-045542,733019,2225,1,2020-09-23,wrong_size,593.96
RET-045544,733143,609,3,2020-09-29,wrong_size,24679.71
RET-045546,733168,407,1,2020-09-17,wrong_size,15424.43
RET-045548,733231,1229,2,2020-09-23,not_as_described,4887.27
RET-045549,733247,808,1,2020-09-27,defective,3793.62
RET-045552,733313,2394,6,2020-09-20,defective,7756.88
RET-045553,733330,1114,3,2020-10-01,changed_mind,5239.81
RET-045554,733339,567,6,2020-10-06,late_delivery,54522.71
RET-045556,733347,1722,3,2020-10-02,wrong_size,2511.22
RET-045558,733389,1288,1,2020-09-30,defective,6955.68
RET-045560,733408,496,2,2020-10-06,not_as_described,18331.35
RET-045562,733435,491,1,2020-09-26,changed_mind,9892.76
RET-045563,733452,108,2,2020-09-20,not_as_described,18753.53
RET-045564,733517,407,2,2020-09-24,changed_mind,31359.91
RET-045565,733534,2138,6,2020-09-29,wrong_size,25890.07
RET-045566,733548,2253,6,2020-09-24,wrong_size,7776.36
RET-045567,733579,1182,1,2020-10-02,defective,1960.77
RET-045568,733588,1433,4,2020-09-22,not_as_described,15254.73
RET-045569,733596,549,3,2020-10-05,wrong_size,17245.83
RET-045570,733601,506,2,2020-10-08,wrong_size,27420.62
RET-045571,733614,1085,3,2020-09-26,changed_mind,2671.31
RET-045572,733626,246,2,2020-09-27,changed_mind,13957.01
RET-045573,733632,449,1,2020-09-26,wrong_size,10475.33
RET-045574,733633,438,6,2020-09-22,defective,55040.84
RET-045575,733638,1892,1,2020-10-05,wrong_size,8116.99
RET-045576,733659,674,3,2020-09-25,not_as_described,19564.64
RET-045577,733665,1920,7,2020-09-27,not_as_described,21338.75
RET-045578,733670,1022,3,2020-09-23,changed_mind,4319.16
RET-045579,733687,2219,6,2020-09-24,wrong_size,8338.48
RET-045580,733689,604,2,2020-10-08,wrong_size,10084.62
RET-045581,733703,2206,2,2020-09-26,wrong_size,2082.62
RET-045582,733703,2207,1,2020-10-03,changed_mind,995.65
RET-045584,733730,2343,1,2020-10-08,changed_mind,4695.0
RET-045585,733731,762,6,2020-10-01,defective,10590.54
RET-045586,733783,506,2,2020-10-03,wrong_size,24942.05
RET-045587,733787,438,1,2020-09-21,changed_mind,10151.03
RET-045588,733804,2277,2,2020-09-24,wrong_size,6096.52
RET-045590,733860,676,1,2020-09-27,not_as_described,8594.25
RET-045591,733902,2097,4,2020-10-01,defective,19530.17
RET-045592,733907,496,1,2020-10-10,defective,9720.94
RET-045593,733911,759,3,2020-09-24,wrong_size,4670.28
RET-045595,733958,93,5,2020-09-30,defective,55859.2
RET-045596,733968,1995,2,2020-09-29,not_as_described,8006.41
RET-045599,734044,1407,3,2020-09-23,wrong_size,13173.3
RET-045600,734059,2396,3,2020-10-07,wrong_size,3012.41
RET-045601,734067,615,5,2020-10-11,defective,30871.67
RET-045602,734071,438,1,2020-10-02,not_as_described,9042.91
RET-045603,734089,457,1,2020-09-26,wrong_size,9937.55
RET-045605,734151,2236,5,2020-10-07,wrong_size,8994.86
RET-045607,734163,1706,5,2020-10-12,changed_mind,12408.79
RET-045608,734179,433,3,2020-10-10,defective,27841.56
RET-045609,734184,491,6,2020-10-07,defective,58301.53
RET-045610,734202,2269,2,2020-09-29,defective,6522.54
RET-045611,734221,2225,2,2020-09-28,changed_mind,1366.2
RET-045612,734266,650,1,2020-10-03,wrong_size,4953.75
RET-045613,734282,438,1,2020-10-02,defective,10245.38
RET-045614,734292,204,1,2020-10-11,wrong_size,8285.15
RET-045615,734333,487,7,2020-10-13,defective,74115.53
RET-045616,734335,690,1,2020-10-06,wrong_size,3590.83
RET-045617,734344,2365,1,2020-10-04,defective,5081.71
RET-045618,734357,2368,2,2020-10-08,wrong_size,16163.57
RET-045619,734381,504,2,2020-10-07,wrong_size,35216.52
RET-045620,734381,685,1,2020-10-04,defective,8036.42
RET-045621,734424,487,3,2020-10-09,defective,31237.28
RET-045622,734440,2199,1,2020-10-14,defective,1855.97
RET-045626,734488,945,3,2020-10-16,defective,19133.4
RET-045627,734496,1191,1,2020-10-04,late_delivery,2751.79
RET-045628,734512,2396,5,2020-10-09,wrong_size,4703.65
RET-045629,734522,759,1,2020-10-10,not_as_described,1495.12
RET-045630,734522,760,1,2020-10-07,changed_mind,1469.56
RET-045631,734544,1085,1,2020-10-16,defective,1038.49
RET-045632,734544,1086,3,2020-10-09,wrong_size,2684.82
RET-045633,734556,478,4,2020-10-15,wrong_size,60070.86
RET-045634,734561,438,1,2020-10-17,defective,9563.59
RET-045636,734567,2277,2,2020-10-10,changed_mind,5416.53
RET-045639,734644,2368,7,2020-09-29,not_as_described,48939.15
RET-045640,734649,2387,3,2020-10-03,wrong_size,16471.3
RET-045641,734651,2388,1,2020-09-30,wrong_size,3261.57
RET-045642,734654,826,1,2020-10-13,wrong_size,10065.66
RET-045644,734689,1681,4,2020-10-10,defective,19318.36
RET-045645,734698,1000,4,2020-10-05,wrong_size,3731.04
RET-045647,734732,2381,3,2020-10-14,defective,18301.54
RET-045648,734749,676,1,2020-10-04,not_as_described,9025.73
RET-045649,734759,457,1,2020-10-10,changed_mind,10598.56
RET-045650,734773,2237,2,2020-10-19,changed_mind,3456.59
RET-045651,734786,1517,5,2020-10-08,not_as_described,9914.01
RET-045652,734786,1518,1,2020-10-16,wrong_size,1867.15
RET-045655,734822,2350,1,2020-10-20,not_as_described,3805.01
RET-045657,734875,2395,2,2020-10-10,wrong_size,3475.11
RET-045658,734913,2098,1,2020-10-18,changed_mind,3034.93
RET-045659,734917,438,3,2020-10-23,defective,29935.39
RET-045660,734919,1145,4,2020-10-04,wrong_size,14350.41
RET-045662,734953,793,2,2020-10-21,not_as_described,1741.56
RET-045663,735000,1879,3,2020-10-11,wrong_size,32299.84
RET-045665,735042,1875,2,2020-10-20,defective,22006.05
RET-045666,735067,200,2,2020-10-09,late_delivery,24665.2
RET-045668,735085,2224,1,2020-10-21,not_as_described,651.34
RET-045669,735085,2225,3,2020-10-11,defective,1936.99
RET-045671,735105,449,1,2020-10-14,wrong_size,9715.1
RET-045672,735143,2224,3,2020-10-09,defective,1841.21
RET-045673,735154,491,3,2020-10-19,wrong_size,25764.69
RET-045674,735165,438,5,2020-10-08,late_delivery,44910.42
RET-045676,735199,2097,4,2020-10-08,wrong_size,18349.02
RET-045677,735207,963,1,2020-10-11,not_as_described,4186.73
RET-045679,735226,415,4,2020-10-20,changed_mind,29687.54
RET-045681,735246,1217,1,2020-10-12,changed_mind,5821.75
RET-045682,735274,702,7,2020-10-15,defective,22895.58
RET-045683,735276,760,1,2020-10-04,wrong_size,1655.52
RET-045685,735299,506,2,2020-10-23,defective,26122.19
RET-045686,735314,1085,1,2020-10-07,not_as_described,1012.97
RET-045687,735314,1086,1,2020-10-11,wrong_size,927.08
RET-045688,735351,777,1,2020-10-20,wrong_size,1193.46
RET-045689,735351,778,1,2020-10-19,wrong_size,1329.16
RET-045690,735362,1001,4,2020-10-21,wrong_size,16462.82
RET-045691,735450,1347,3,2020-10-21,late_delivery,10291.5
RET-045692,735450,1348,3,2020-10-16,defective,10018.09
RET-045693,735452,1086,1,2020-10-24,wrong_size,987.97
RET-045694,735462,433,3,2020-10-24,wrong_size,29612.01
RET-045696,735585,706,8,2020-10-16,defective,22314.82
RET-045697,735594,599,1,2020-10-15,wrong_size,8972.73
RET-045699,735620,2394,3,2020-10-14,changed_mind,4393.11
RET-045700,735625,981,2,2020-10-16,defective,3162.07
RET-045701,735668,674,3,2020-10-14,wrong_size,20903.59
RET-045704,735692,927,3,2020-10-16,defective,13842.71
RET-045705,735703,202,1,2020-10-10,late_delivery,12018.04
RET-045707,735759,2395,5,2020-10-24,not_as_described,8877.44
RET-045708,735827,674,3,2020-10-25,defective,21924.12
RET-045709,735829,506,2,2020-10-14,wrong_size,27209.53
RET-045710,735841,457,1,2020-10-20,not_as_described,11298.17
RET-045711,735882,549,2,2020-10-15,late_delivery,11883.14
RET-045712,735886,2361,1,2020-10-24,not_as_described,6363.95
RET-045713,735892,1183,2,2020-10-17,defective,15187.77
RET-045714,735898,2045,1,2020-10-21,changed_mind,5131.96
RET-045717,735992,456,5,2020-10-16,not_as_described,64487.55
RET-045718,736021,927,4,2020-10-31,late_delivery,20643.85
RET-045719,736034,615,2,2020-10-26,wrong_size,15576.09
RET-045720,736052,977,1,2020-10-27,late_delivery,5729.44
RET-045721,736053,1126,1,2020-10-30,changed_mind,7807.37
RET-045722,736077,1863,2,2020-10-27,late_delivery,17692.21
RET-045723,736095,276,5,2020-10-17,not_as_described,27551.45
RET-045724,736111,1837,3,2020-10-14,not_as_described,5683.88
RET-045725,736128,1061,3,2020-10-26,defective,4879.49
RET-045726,736128,1062,3,2020-10-21,defective,4865.23
RET-045727,736131,577,2,2020-10-16,defective,23475.84
RET-045728,736141,1569,2,2020-10-18,wrong_size,9428.54
RET-045729,736151,2206,2,2020-11-06,not_as_described,2320.13
RET-045730,736151,2207,3,2020-10-31,wrong_size,3402.99
RET-045731,736176,977,2,2020-10-16,not_as_described,9946.87
RET-045732,736198,993,3,2020-10-17,defective,12294.42
RET-045735,736229,636,5,2020-10-22,not_as_described,52476.37
RET-045736,736243,588,3,2020-10-19,wrong_size,21357.98
RET-045737,736300,578,3,2020-11-05,wrong_size,25840.46
RET-045738,736301,1699,2,2020-10-27,changed_mind,3971.37
RET-045739,736338,636,5,2020-11-04,defective,49971.13
RET-045740,736346,759,1,2020-10-29,not_as_described,1714.35
RET-045741,736346,760,1,2020-10-24,late_delivery,1838.79
RET-045742,736370,650,2,2020-10-25,changed_mind,10645.69
RET-045743,736378,549,4,2020-10-30,wrong_size,24801.35
RET-045744,736387,993,1,2020-10-31,not_as_described,3675.51
RET-045747,736432,2395,2,2020-11-06,late_delivery,3529.38
RET-045748,736436,2387,5,2020-10-27,changed_mind,25463.14
RET-045749,736444,781,7,2020-10-27,wrong_size,8669.25
RET-045751,736473,596,1,2020-10-21,late_delivery,8846.39
RET-045752,736480,1060,1,2020-10-29,changed_mind,2004.4
RET-045753,736482,615,1,2020-10-22,defective,8176.0
RET-045754,736495,349,2,2020-11-02,late_delivery,10853.26
RET-045756,736536,449,2,2020-11-04,wrong_size,24011.17
RET-045757,736556,487,2,2020-11-07,defective,23669.3
RET-045758,736610,2206,1,2020-10-24,defective,1274.46
RET-045759,736624,106,2,2020-10-27,late_delivery,23671.58
RET-045763,736705,400,1,2020-11-07,wrong_size,8505.16
RET-045764,736727,1175,4,2020-11-08,changed_mind,30393.48
RET-045766,736812,1053,4,2020-11-03,late_delivery,12547.32
RET-045767,736816,2214,2,2020-11-01,late_delivery,7596.84
RET-045768,736816,2215,2,2020-10-24,defective,7725.11
RET-045769,736820,735,3,2020-10-22,defective,12862.98
RET-045770,736820,736,3,2020-11-07,wrong_size,13491.14
RET-045771,736823,808,1,2020-10-30,wrong_size,4007.17
RET-045772,736857,777,4,2020-11-10,defective,5589.15
RET-045773,736857,778,5,2020-10-26,changed_mind,6874.07
RET-045776,736896,407,1,2020-11-02,wrong_size,18968.43
RET-045777,736920,1261,2,2020-10-31,wrong_size,10579.92
RET-045778,736933,835,1,2020-11-11,wrong_size,5618.79
RET-045779,736964,2332,2,2020-11-01,changed_mind,10321.19
RET-045780,736977,240,2,2020-11-02,not_as_described,10864.27
RET-045781,736986,1137,4,2020-11-06,defective,36293.35
RET-045782,736999,1085,2,2020-11-08,not_as_described,2142.66
RET-045783,736999,1086,1,2020-11-02,changed_mind,1120.97
RET-045784,737040,1053,6,2020-11-07,changed_mind,19042.37
RET-045785,737090,676,6,2020-11-12,late_delivery,54511.32
RET-045786,737097,674,1,2020-11-11,not_as_described,8247.84
RET-045787,737108,26,2,2020-11-07,late_delivery,16267.1
RET-045788,737113,478,8,2020-11-07,defective,125419.46
RET-045792,737219,1541,1,2020-11-14,defective,4176.29
RET-045793,737219,1542,1,2020-11-16,defective,4757.54
RET-045795,737234,1180,1,2020-11-10,not_as_described,5992.57
RET-045796,737257,578,5,2020-11-02,changed_mind,41017.37
RET-045797,737273,2396,2,2020-10-29,wrong_size,2232.04
RET-045798,737301,690,1,2020-11-11,changed_mind,4243.53
RET-045799,737310,2058,1,2020-11-03,changed_mind,3039.79
RET-045800,737354,974,5,2020-11-02,not_as_described,35800.56
RET-045802,737381,690,1,2020-11-14,wrong_size,4275.91
RET-045804,737404,789,2,2020-11-13,not_as_described,5402.34
RET-045805,737404,790,2,2020-11-08,not_as_described,4947.99
RET-045806,737440,457,1,2020-11-21,late_delivery,10682.61
RET-045807,737467,2218,2,2020-11-12,late_delivery,3060.54
RET-045808,737469,449,2,2020-11-06,defective,25249.66
RET-045809,737485,2284,3,2020-11-11,changed_mind,10440.14
RET-045810,737492,2045,1,2020-11-11,changed_mind,5080.65
RET-045811,737493,1085,1,2020-11-06,not_as_described,1007.0
RET-045812,737530,1369,4,2020-11-05,changed_mind,20858.22
RET-045814,737559,416,2,2020-11-07,wrong_size,18524.87
RET-045815,737577,556,4,2020-11-14,wrong_size,40158.74
RET-045818,737630,2350,6,2020-11-19,wrong_size,24690.12
RET-045820,737688,1607,2,2020-11-21,late_delivery,8950.03
RET-045822,737719,26,6,2020-11-19,defective,50073.87
RET-045823,737724,2254,2,2020-11-11,changed_mind,1357.46
RET-045824,737738,1699,1,2020-11-17,late_delivery,1900.55
RET-045826,737775,779,2,2020-11-17,defective,7075.31
RET-045827,737775,780,1,2020-11-25,late_delivery,3524.05
RET-045828,737799,272,5,2020-11-21,defective,37189.07
RET-045830,737802,487,1,2020-11-07,not_as_described,11690.84
RET-045831,737816,676,2,2020-11-03,not_as_described,19807.59
RET-045833,737838,1059,2,2020-11-19,not_as_described,3517.49
RET-045834,737838,1060,3,2020-11-28,changed_mind,5572.41
RET-045835,737859,2284,1,2020-11-13,not_as_described,3881.5
RET-045836,737875,506,1,2020-11-19,changed_mind,14983.94
RET-045837,737880,556,1,2020-11-25,wrong_size,8917.48
RET-045838,737915,1059,6,2020-11-11,changed_mind,11021.45
RET-045839,737915,1060,2,2020-11-22,defective,3771.61
RET-045840,737932,2332,3,2020-11-04,wrong_size,14957.62
RET-045842,737938,736,1,2020-11-16,wrong_size,4645.39
RET-045844,737985,674,2,2020-11-16,changed_mind,16154.82
RET-045845,738064,556,3,2020-11-04,not_as_described,26820.27
RET-045846,738084,438,1,2020-11-26,wrong_size,10563.67
RET-045847,738086,438,1,2020-11-13,changed_mind,10142.04
RET-045848,738123,2138,1,2020-11-15,wrong_size,5438.17
RET-045849,738135,1120,2,2020-11-22,changed_mind,4276.21
RET-045851,738150,2345,2,2020-11-29,defective,9138.77
RET-045852,738168,1830,2,2020-11-20,defective,6894.82
RET-045853,738169,690,4,2020-11-22,changed_mind,16913.55
RET-045854,738191,491,2,2020-11-16,defective,20242.52
RET-045856,738196,506,4,2020-11-12,late_delivery,54598.68
RET-045858,738257,1213,1,2020-11-16,wrong_size,5972.38
RET-045859,738284,706,6,2020-11-27,wrong_size,20092.02
RET-045860,738287,690,5,2020-11-13,wrong_size,21144.53
RET-045861,738312,2045,4,2020-11-19,not_as_described,19196.15
RET-045862,738336,792,4,2020-11-21,defective,2775.48
RET-045863,738340,433,4,2020-11-18,defective,42927.47
RET-045864,738348,1778,5,2020-11-17,defective,37680.2
RET-045871,738449,2225,4,2020-11-27,late_delivery,2659.14
RET-045874,738492,2395,4,2020-12-03,defective,7186.06
RET-045875,738498,2199,1,2020-11-27,late_delivery,2273.1
RET-045877,738522,1879,3,2020-11-23,wrong_size,31993.89
RET-045879,738530,1507,2,2020-11-24,defective,2616.39
RET-045880,738530,1508,1,2020-11-19,not_as_described,1481.68
RET-045881,738548,548,1,2020-11-14,late_delivery,5869.99
RET-045882,738556,487,2,2020-11-21,defective,25282.33
RET-045884,738581,548,2,2020-11-19,defective,11267.05
RET-045885,738588,433,4,2020-12-01,not_as_described,42284.63
RET-045886,738612,615,2,2020-11-18,wrong_size,14805.01
RET-045887,738619,1022,4,2020-11-29,wrong_size,7154.12
RET-045888,738636,449,2,2020-11-14,defective,24738.8
RET-045889,738637,17,8,2020-11-21,changed_mind,36305.84
RET-045891,738664,1433,1,2020-11-19,wrong_size,3763.46
RET-045892,738664,1434,7,2020-11-21,wrong_size,28373.65
RET-045893,738669,1104,3,2020-11-23,defective,4928.69
RET-045894,738676,2389,2,2020-12-02,late_delivery,18152.6
RET-045895,738694,2354,1,2020-12-02,wrong_size,4074.62
RET-045896,738698,1182,4,2020-12-01,not_as_described,8184.5
RET-045897,738704,2350,1,2020-11-15,late_delivery,4498.73
RET-045898,738736,819,6,2020-11-17,changed_mind,82254.34
RET-045899,738746,491,3,2020-11-24,changed_mind,31890.91
RET-045900,738766,433,3,2020-11-21,not_as_described,30034.45
RET-045901,738788,9,3,2020-11-28,not_as_described,18127.33
RET-045902,738796,2284,1,2020-11-22,wrong_size,3686.03
RET-045903,738799,826,1,2020-11-18,defective,13199.35
RET-045906,738830,470,1,2020-12-05,changed_mind,11694.53
RET-045907,738856,2368,2,2020-11-26,not_as_described,18031.96
RET-045908,738860,334,1,2020-12-02,changed_mind,23474.57
RET-045909,738866,549,2,2020-12-04,defective,11437.42
RET-045910,738896,2354,4,2020-11-27,defective,15613.24
RET-045912,738908,433,2,2020-11-24,changed_mind,21562.84
RET-045915,738966,927,1,2020-11-23,changed_mind,5282.13
RET-045916,738968,2061,1,2020-11-20,changed_mind,3905.58
RET-045917,738979,588,5,2020-12-07,late_delivery,31661.03
RET-045921,739017,2091,1,2020-12-07,late_delivery,1947.72
RET-045923,739048,2360,4,2020-11-23,not_as_described,25204.53
RET-045924,739098,433,4,2020-12-05,changed_mind,44719.22
RET-045925,739105,2066,3,2020-12-10,wrong_size,13220.04
RET-045926,739112,235,1,2020-11-29,not_as_described,6178.99
RET-045927,739140,506,2,2020-12-01,wrong_size,27186.16
RET-045928,739151,2060,1,2020-11-26,wrong_size,3904.97
RET-045930,739162,202,4,2020-12-08,not_as_described,63654.59
RET-045933,739213,491,3,2020-12-01,defective,30319.81
RET-045934,739225,2066,1,2020-12-01,defective,4147.9
RET-045935,739230,1115,1,2020-12-08,late_delivery,4307.71
RET-045938,739261,2269,5,2020-11-29,changed_mind,17724.68
RET-045939,739280,826,8,2020-12-07,not_as_described,90446.39
RET-045940,739293,1517,3,2020-12-10,wrong_size,6781.09
RET-045942,739318,761,7,2020-12-08,late_delivery,15323.37
RET-045943,739329,807,1,2020-11-26,not_as_described,2578.55
RET-045944,739338,2412,1,2020-12-11,wrong_size,1232.57
RET-045945,739355,1518,6,2020-12-10,changed_mind,13141.76
RET-045947,739362,1118,1,2020-12-06,changed_mind,4485.35
RET-045950,739399,1050,1,2020-12-10,wrong_size,2922.43
RET-045952,739436,826,4,2020-12-08,defective,44258.92
RET-045953,739439,438,2,2020-12-12,wrong_size,22045.11
RET-045954,739462,2197,1,2020-11-28,wrong_size,2687.71
RET-045955,739463,491,4,2020-12-11,wrong_size,39688.31
RET-045956,739467,1693,3,2020-12-10,wrong_size,11913.71
RET-045957,739474,1909,1,2020-12-08,changed_mind,2304.3
RET-045958,739498,1989,7,2020-12-14,changed_mind,29426.14
RET-045960,739500,2262,5,2020-12-14,changed_mind,18286.9
RET-045962,739598,1000,4,2020-11-30,wrong_size,3583.2
RET-045963,739600,115,1,2020-12-08,changed_mind,7570.83
RET-045964,739612,1517,1,2020-12-12,late_delivery,1730.17
RET-045965,739630,1569,1,2020-12-22,not_as_described,3476.52
RET-045967,739677,615,3,2020-12-18,changed_mind,17933.55
RET-045968,739690,819,3,2020-12-12,late_delivery,33734.07
RET-045970,739744,1855,1,2020-12-14,changed_mind,2112.62
RET-045971,739746,2365,2,2020-12-16,wrong_size,9814.13
RET-045972,739760,585,1,2020-12-08,defective,4178.29
RET-045973,739762,457,3,2020-12-13,defective,26511.25
RET-045974,739765,1113,1,2020-12-17,wrong_size,1433.17
RET-045975,739805,1182,6,2020-12-18,changed_mind,9108.35
RET-045977,739862,438,1,2020-12-16,wrong_size,8513.12
RET-045978,739866,438,1,2020-12-25,changed_mind,8392.93
RET-045979,739873,792,5,2020-12-10,wrong_size,2897.69
RET-045980,739877,2254,3,2020-12-17,defective,1682.86
RET-045981,739877,2255,6,2020-12-22,late_delivery,2985.24
RET-045982,739893,2388,1,2020-12-21,not_as_described,2671.02
RET-045983,739905,2394,1,2020-12-14,wrong_size,1160.95
RET-045984,739919,615,3,2020-12-10,changed_mind,19568.25
RET-045985,739929,760,1,2020-12-15,changed_mind,1375.3
RET-045986,739935,759,8,2020-12-10,defective,10582.76
RET-045987,739935,760,4,2020-12-09,not_as_described,5622.17
RET-045988,739942,578,1,2020-12-06,wrong_size,6390.09
RET-045989,739964,1809,1,2020-12-28,changed_mind,1870.92
RET-045990,739975,585,1,2020-12-09,defective,3704.99
RET-045991,739997,1053,2,2020-12-07,changed_mind,5013.53
RET-045992,740012,1433,5,2020-12-25,defective,17412.33
RET-045993,740012,1434,2,2020-12-15,defective,6069.64
RET-045995,740040,506,4,2020-12-16,defective,45982.08
RET-045996,740041,808,2,2020-12-18,changed_mind,6007.48
RET-045997,740046,2236,1,2020-12-23,not_as_described,1728.45
RET-045998,740046,2237,1,2020-12-14,wrong_size,1629.81
RET-045999,740060,808,2,2020-12-09,changed_mind,6053.68
RET-046000,740063,690,4,2020-12-10,defective,12307.8
RET-046004,740108,2225,1,2020-12-19,wrong_size,561.62
RET-046005,740126,609,2,2020-12-14,wrong_size,14383.0
RET-046006,740146,2269,2,2020-12-22,wrong_size,5055.31
RET-046008,740210,506,5,2020-12-05,wrong_size,55507.3
RET-046009,740213,1078,7,2020-12-16,wrong_size,22367.93
RET-046012,740243,2206,6,2020-12-13,wrong_size,6110.04
RET-046015,740276,577,5,2020-12-09,late_delivery,49962.21
RET-046016,740277,429,2,2020-12-27,wrong_size,33087.42
RET-046019,740294,578,3,2020-12-20,defective,21752.96
RET-046022,740353,449,2,2020-12-24,late_delivery,19511.8
RET-046023,740362,2332,4,2020-12-10,not_as_described,17150.07
RET-046024,740431,1115,5,2020-12-12,late_delivery,17111.97
RET-046025,740435,1827,2,2020-12-19,wrong_size,4381.21
RET-046026,740462,1125,1,2020-12-12,late_delivery,9137.65
RET-046027,740494,735,2,2020-12-27,wrong_size,7177.91
RET-046029,740518,443,1,2020-12-26,changed_mind,8145.64
RET-046030,740518,491,3,2020-12-14,defective,26541.7
RET-046031,740524,1086,3,2020-12-29,changed_mind,2722.26
RET-046032,740525,1085,3,2020-12-10,wrong_size,2541.6
RET-046033,740533,491,3,2020-12-28,wrong_size,26485.63
RET-046036,740579,1303,2,2020-12-27,late_delivery,13610.39
RET-046037,740588,2215,1,2020-12-26,not_as_described,3317.34
RET-046038,740595,2207,1,2020-12-29,wrong_size,882.4
RET-046039,740609,2054,1,2020-12-28,wrong_size,4729.75
