shipment_id,order_id,shipper_id,delivery_date,ship_date
555470,817432,,7/24/2022,7/21/2022
555471,817434,,7/28/2022,7/22/2022
555472,817436,,7/28/2022,7/22/2022
555473,817439,,7/28/2022,7/25/2022
555474,817441,,7/29/2022,7/24/2022
555475,817443,,7/30/2022,7/27/2022
555476,817444,,7/25/2022,7/22/2022
555477,817445,,7/29/2022,7/23/2022
555478,817446,,7/30/2022,7/24/2022
555479,817447,,7/27/2022,7/24/2022
555480,817449,,7/28/2022,7/23/2022
555481,817450,,7/31/2022,7/26/2022
555482,817452,,7/30/2022,7/25/2022
555483,817453,,8/1/2022,7/27/2022
555484,817454,,7/28/2022,7/25/2022
555485,817455,,7/30/2022,7/27/2022
555486,817456,,7/30/2022,7/24/2022
555487,817459,,7/25/2022,7/23/2022
555488,817460,,8/1/2022,7/25/2022
555489,817461,,7/29/2022,7/26/2022
555490,817463,,7/24/2022,7/21/2022
555491,817464,,7/27/2022,7/22/2022
555492,817468,,7/28/2022,7/24/2022
555493,817469,,8/3/2022,7/27/2022
555494,817470,,8/1/2022,7/25/2022
555495,817471,,7/29/2022,7/25/2022
555496,817472,,7/29/2022,7/25/2022
555497,817474,,7/29/2022,7/22/2022
555498,817475,,7/26/2022,7/24/2022
555499,817476,,7/28/2022,7/26/2022
555500,817477,,7/31/2022,7/24/2022
555501,817478,,7/28/2022,7/25/2022
555502,817479,,7/31/2022,7/28/2022
555503,817482,,7/29/2022,7/25/2022
555504,817484,,7/27/2022,7/23/2022
555505,817485,,7/25/2022,7/23/2022
555506,817486,,7/26/2022,7/23/2022
555507,817487,,7/28/2022,7/25/2022
555508,817488,,7/29/2022,7/25/2022
555509,817491,,7/29/2022,7/24/2022
555510,817492,,7/27/2022,7/22/2022
555511,817494,,7/27/2022,7/24/2022
555512,817496,,7/29/2022,7/27/2022
555513,817497,,7/25/2022,7/22/2022
555514,817498,,7/27/2022,7/23/2022
555515,817504,,7/28/2022,7/23/2022
555516,817505,,7/25/2022,7/23/2022
555517,817507,,7/29/2022,7/27/2022
555518,817509,,7/30/2022,7/25/2022
555519,817512,,7/26/2022,7/23/2022
555520,817513,,7/28/2022,7/23/2022
555521,817515,,7/27/2022,7/25/2022
555522,817516,,7/31/2022,7/24/2022
555523,817517,,8/1/2022,7/25/2022
555524,817518,,8/1/2022,7/25/2022
555525,817519,,7/30/2022,7/23/2022
555526,817520,,7/30/2022,7/26/2022
555527,817521,,7/31/2022,7/24/2022
555528,817522,,7/31/2022,7/24/2022
555529,817523,,7/24/2022,7/22/2022
555530,817525,,7/25/2022,7/23/2022
555531,817526,,7/27/2022,7/23/2022
555532,817528,,7/28/2022,7/25/2022
555533,817529,,7/29/2022,7/23/2022
555534,817531,,7/25/2022,7/23/2022
555535,817533,,7/28/2022,7/23/2022
555536,817536,,7/28/2022,7/23/2022
555537,817537,,8/3/2022,7/27/2022
555538,817540,,8/1/2022,7/25/2022
555539,817541,,7/26/2022,7/24/2022
555540,817542,,7/25/2022,7/23/2022
555541,817545,,7/29/2022,7/22/2022
555542,817546,,7/26/2022,7/23/2022
555543,817547,,7/28/2022,7/24/2022
555544,817548,,7/30/2022,7/26/2022
555545,817549,,8/1/2022,7/26/2022
555546,817551,,8/2/2022,7/26/2022
555547,817552,,7/28/2022,7/24/2022
555548,817553,,7/26/2022,7/21/2022
555549,817554,,7/29/2022,7/26/2022
555550,817555,,7/31/2022,7/25/2022
555551,817557,,7/31/2022,7/24/2022
555552,817558,,7/30/2022,7/25/2022
555553,817559,,7/26/2022,7/24/2022
555554,817561,,7/27/2022,7/22/2022
555555,817562,,7/24/2022,7/21/2022
555556,817564,,8/1/2022,7/25/2022
555557,817565,,8/3/2022,7/27/2022
555558,817566,,7/26/2022,7/24/2022
555559,817567,,7/27/2022,7/21/2022
555560,817569,,7/25/2022,7/23/2022
555561,817571,,7/28/2022,7/24/2022
555562,817572,,7/27/2022,7/25/2022
555563,817573,,7/29/2022,7/25/2022
555564,817577,,7/27/2022,7/25/2022
555565,817579,,8/1/2022,7/26/2022
555566,817581,,8/2/2022,7/28/2022
555567,817583,,8/1/2022,7/26/2022
555568,817584,,7/28/2022,7/23/2022
555569,817588,,7/28/2022,7/22/2022
555570,817590,,8/5/2022,7/29/2022
555571,817591,,7/31/2022,7/26/2022
555572,817593,,8/2/2022,7/27/2022
555573,817594,,7/30/2022,7/28/2022
555574,817595,,7/31/2022,7/27/2022
555575,817596,,8/2/2022,7/26/2022
555576,817598,,7/30/2022,7/28/2022
555577,817599,,7/29/2022,7/23/2022
555578,817601,,8/4/2022,7/28/2022
555579,817602,,7/29/2022,7/27/2022
555580,817603,,7/27/2022,7/25/2022
555581,817607,,7/31/2022,7/26/2022
555582,817608,,8/2/2022,7/28/2022
555583,817609,,8/4/2022,7/29/2022
555584,817611,,7/28/2022,7/25/2022
555585,817614,,8/3/2022,7/27/2022
555586,817615,,8/3/2022,7/27/2022
555587,817616,,7/27/2022,7/25/2022
555588,817617,,7/30/2022,7/25/2022
555589,817620,,7/29/2022,7/26/2022
555590,817621,,8/2/2022,7/29/2022
555591,817623,,7/31/2022,7/28/2022
555592,817624,,8/4/2022,7/30/2022
555593,817626,,8/1/2022,7/29/2022
555594,817627,,7/26/2022,7/23/2022
555595,817628,,7/28/2022,7/25/2022
555596,817629,,8/3/2022,7/28/2022
555597,817632,,8/1/2022,7/26/2022
555598,817633,,8/2/2022,7/27/2022
555599,817634,,7/28/2022,7/25/2022
555600,817635,,8/1/2022,7/25/2022
555601,817639,,7/28/2022,7/24/2022
555602,817640,,8/1/2022,7/28/2022
555603,817643,,7/31/2022,7/25/2022
555604,817644,,8/3/2022,7/27/2022
555605,817645,,7/31/2022,7/26/2022
555606,817646,,8/1/2022,7/27/2022
555607,817648,,8/1/2022,7/26/2022
555608,817649,,7/31/2022,7/26/2022
555609,817651,,8/1/2022,7/27/2022
555610,817653,,8/1/2022,7/28/2022
555611,817654,,8/1/2022,7/28/2022
555612,817656,,7/29/2022,7/26/2022
555613,817657,,8/3/2022,7/27/2022
555614,817658,,8/2/2022,7/29/2022
555615,817659,,7/30/2022,7/24/2022
555616,817660,,7/29/2022,7/25/2022
555617,817661,,8/3/2022,7/27/2022
555618,817663,,7/29/2022,7/25/2022
555619,817664,,7/30/2022,7/26/2022
555620,817665,,7/29/2022,7/26/2022
555621,817666,,7/29/2022,7/24/2022
555622,817667,,7/30/2022,7/25/2022
555623,817668,,7/31/2022,7/25/2022
555624,817669,,8/3/2022,7/27/2022
555625,817671,,7/29/2022,7/24/2022
555626,817675,,8/2/2022,7/29/2022
555627,817676,,7/29/2022,7/27/2022
555628,817677,,8/3/2022,7/28/2022
555629,817678,,8/1/2022,7/28/2022
555630,817680,,8/5/2022,7/29/2022
555631,817681,,7/31/2022,7/28/2022
555632,817683,,8/2/2022,7/26/2022
555633,817684,,8/3/2022,7/28/2022
555634,817686,,7/25/2022,7/23/2022
555635,817688,,7/30/2022,7/26/2022
555636,817690,,8/1/2022,7/30/2022
555637,817691,,7/30/2022,7/23/2022
555638,817693,,7/28/2022,7/26/2022
555639,817694,,8/5/2022,7/29/2022
555640,817696,,8/1/2022,7/29/2022
555641,817697,,7/31/2022,7/27/2022
555642,817698,,7/31/2022,7/25/2022
555643,817701,,8/2/2022,7/29/2022
555644,817702,,7/28/2022,7/24/2022
555645,817703,,7/30/2022,7/26/2022
555646,817704,,7/31/2022,7/25/2022
555647,817705,,7/27/2022,7/24/2022
555648,817706,,7/29/2022,7/25/2022
555649,817708,,7/29/2022,7/27/2022
555650,817709,,7/29/2022,7/27/2022
555651,817711,,8/4/2022,7/30/2022
555652,817715,,8/3/2022,7/29/2022
555653,817716,,8/1/2022,7/26/2022
555654,817717,,7/30/2022,7/26/2022
555655,817719,,8/5/2022,7/30/2022
555656,817720,,8/2/2022,7/30/2022
555657,817721,,7/29/2022,7/26/2022
555658,817723,,8/3/2022,7/27/2022
555659,817725,,7/30/2022,7/27/2022
555660,817727,,8/1/2022,7/27/2022
555661,817728,,8/2/2022,7/26/2022
555662,817729,,7/31/2022,7/26/2022
555663,817730,,7/31/2022,7/27/2022
555664,817731,,8/1/2022,7/25/2022
555665,817732,,7/28/2022,7/26/2022
555666,817734,,7/30/2022,7/25/2022
555667,817735,,7/30/2022,7/27/2022
555668,817736,,7/30/2022,7/24/2022
555669,817737,,8/5/2022,7/29/2022
555670,817738,,7/30/2022,7/27/2022
555671,817739,,8/3/2022,7/27/2022
555672,817740,,7/28/2022,7/25/2022
555673,817742,,8/1/2022,7/28/2022
555674,817743,,8/1/2022,7/29/2022
555675,817745,,7/29/2022,7/26/2022
555676,817746,,7/29/2022,7/26/2022
555677,817747,,8/4/2022,7/30/2022
555678,817749,,7/29/2022,7/27/2022
555679,817750,,7/31/2022,7/28/2022
555680,817751,,7/28/2022,7/24/2022
555681,817752,,8/4/2022,7/29/2022
555682,817753,,8/1/2022,7/29/2022
555683,817754,,8/2/2022,7/28/2022
555684,817755,,8/4/2022,7/28/2022
555685,817756,,8/3/2022,7/28/2022
555686,817758,,8/2/2022,7/26/2022
555687,817761,,7/29/2022,7/26/2022
555688,817762,,7/30/2022,7/24/2022
555689,817763,,7/29/2022,7/27/2022
555690,817765,,7/31/2022,7/26/2022
555691,817766,,8/4/2022,7/30/2022
555692,817767,,7/30/2022,7/24/2022
555693,817768,,8/1/2022,7/30/2022
555694,817770,,7/27/2022,7/25/2022
555695,817771,,7/30/2022,7/25/2022
555696,817772,,7/31/2022,7/29/2022
555697,817773,,7/31/2022,7/29/2022
555698,817774,,8/1/2022,7/27/2022
555699,817777,,8/4/2022,7/28/2022
555700,817778,,7/30/2022,7/25/2022
555701,817779,,8/1/2022,7/29/2022
555702,817780,,8/1/2022,7/30/2022
555703,817781,,7/28/2022,7/24/2022
555704,817782,,7/29/2022,7/25/2022
555705,817783,,7/31/2022,7/29/2022
555706,817784,,8/1/2022,7/28/2022
555707,817785,,8/3/2022,7/29/2022
555708,817788,,8/2/2022,7/26/2022
555709,817791,,8/5/2022,7/31/2022
555710,817792,,7/31/2022,7/26/2022
555711,817793,,8/2/2022,7/28/2022
555712,817795,,7/28/2022,7/25/2022
555713,817797,,8/2/2022,7/27/2022
555714,817799,,7/29/2022,7/27/2022
555715,817800,,7/31/2022,7/25/2022
555716,817802,,7/30/2022,7/24/2022
555717,817803,,8/1/2022,7/28/2022
555718,817804,,8/3/2022,7/31/2022
555719,817805,,7/31/2022,7/29/2022
555720,817806,,7/30/2022,7/28/2022
555721,817807,,7/30/2022,7/26/2022
555722,817809,,8/1/2022,7/26/2022
555723,817811,,8/1/2022,7/29/2022
555724,817815,,7/29/2022,7/27/2022
555725,817816,,8/4/2022,7/31/2022
555726,817817,,8/5/2022,7/30/2022
555727,817818,,7/31/2022,7/29/2022
555728,817819,,7/30/2022,7/28/2022
555729,817820,,8/5/2022,7/29/2022
555730,817821,,8/3/2022,7/27/2022
555731,817822,,8/1/2022,7/29/2022
555732,817823,,7/30/2022,7/27/2022
555733,817824,,8/4/2022,7/30/2022
555734,817825,,8/3/2022,7/31/2022
555735,817826,,8/4/2022,7/29/2022
555736,817828,,8/1/2022,7/26/2022
555737,817829,,8/6/2022,7/31/2022
555738,817830,,8/1/2022,7/27/2022
555739,817831,,7/29/2022,7/27/2022
555740,817836,,8/1/2022,7/27/2022
555741,817837,,7/31/2022,7/27/2022
555742,817838,,8/1/2022,7/26/2022
555743,817839,,8/2/2022,7/27/2022
555744,817840,,8/3/2022,7/28/2022
555745,817841,,7/31/2022,7/25/2022
555746,817842,,8/3/2022,7/27/2022
555747,817843,,7/30/2022,7/26/2022
555748,817844,,7/30/2022,7/28/2022
555749,817845,,8/2/2022,7/28/2022
555750,817846,,7/29/2022,7/24/2022
555751,817847,,8/6/2022,7/30/2022
555752,817848,,7/31/2022,7/24/2022
555753,817849,,7/30/2022,7/27/2022
555754,817851,,7/29/2022,7/26/2022
555755,817852,,8/2/2022,7/27/2022
555756,817853,,8/4/2022,7/30/2022
555757,817855,,7/29/2022,7/25/2022
555758,817859,,8/4/2022,7/29/2022
555759,817860,,8/3/2022,7/30/2022
555760,817861,,8/1/2022,7/26/2022
555761,817862,,7/29/2022,7/24/2022
555762,817865,,8/3/2022,7/30/2022
555763,817866,,7/31/2022,7/28/2022
555764,817867,,7/31/2022,7/28/2022
555765,817868,,7/29/2022,7/27/2022
555766,817869,,7/30/2022,7/28/2022
555767,817870,,7/30/2022,7/28/2022
555768,817871,,8/1/2022,7/30/2022
555769,817873,,7/31/2022,7/29/2022
555770,817874,,8/3/2022,7/28/2022
555771,817875,,8/2/2022,7/28/2022
555772,817876,,8/2/2022,7/27/2022
555773,817877,,8/1/2022,7/28/2022
555774,817878,,7/28/2022,7/26/2022
555775,817879,,8/2/2022,7/29/2022
555776,817880,,7/28/2022,7/26/2022
555777,817884,,7/29/2022,7/26/2022
555778,817885,,7/31/2022,7/25/2022
555779,817886,,7/31/2022,7/24/2022
555780,817887,,8/2/2022,7/26/2022
555781,817891,,7/29/2022,7/24/2022
555782,817892,,8/1/2022,7/28/2022
555783,817894,,7/31/2022,7/26/2022
555784,817895,,8/1/2022,7/28/2022
555785,817896,,8/1/2022,7/27/2022
555786,817897,,7/30/2022,7/26/2022
555787,817898,,8/2/2022,7/27/2022
555788,817899,,8/5/2022,7/30/2022
555789,817901,,8/1/2022,7/29/2022
555790,817902,,8/5/2022,7/29/2022
555791,817903,,8/4/2022,7/28/2022
555792,817904,,7/31/2022,7/26/2022
555793,817905,,7/31/2022,7/25/2022
555794,817907,,7/31/2022,7/24/2022
555795,817909,,8/1/2022,7/29/2022
555796,817910,,7/30/2022,7/27/2022
555797,817911,,7/30/2022,7/26/2022
555798,817912,,8/3/2022,7/30/2022
555799,817913,,7/29/2022,7/27/2022
555800,817914,,8/5/2022,7/29/2022
555801,817916,,8/3/2022,7/29/2022
555802,817917,,7/28/2022,7/25/2022
555803,817918,,8/1/2022,7/27/2022
555804,817919,,8/5/2022,7/29/2022
555805,817920,,8/4/2022,7/29/2022
555806,817925,,7/31/2022,7/27/2022
555807,817926,,8/3/2022,7/28/2022
555808,817928,,8/2/2022,7/31/2022
555809,817931,,8/5/2022,7/30/2022
555810,817932,,8/2/2022,7/30/2022
555811,817933,,8/4/2022,7/28/2022
555812,817936,,8/5/2022,7/29/2022
555813,817937,,8/1/2022,7/27/2022
555814,817943,,7/27/2022,7/25/2022
555815,817944,,8/5/2022,7/29/2022
555816,817945,,7/28/2022,7/26/2022
555817,817946,,8/2/2022,7/31/2022
555818,817947,,7/30/2022,7/27/2022
555819,817949,,8/3/2022,7/27/2022
555820,817950,,8/4/2022,8/1/2022
555821,817951,,7/31/2022,7/27/2022
555822,817952,,8/2/2022,7/30/2022
555823,817956,,8/1/2022,7/28/2022
555824,817959,,7/29/2022,7/26/2022
555825,817960,,7/30/2022,7/27/2022
555826,817961,,8/5/2022,7/30/2022
555827,817963,,8/2/2022,7/29/2022
555828,817967,,8/1/2022,7/29/2022
555829,817968,,7/30/2022,7/28/2022
555830,817969,,8/3/2022,7/28/2022
555831,817970,,8/3/2022,7/27/2022
555832,817972,,8/1/2022,7/28/2022
555833,817974,,8/1/2022,7/25/2022
555834,817975,,8/3/2022,8/1/2022
555835,817977,,8/5/2022,7/29/2022
555836,817978,,8/1/2022,7/28/2022
555837,817982,,8/7/2022,8/1/2022
555838,817983,,8/2/2022,7/29/2022
555839,817984,,8/7/2022,7/31/2022
555840,817985,,8/3/2022,7/29/2022
555841,817986,,8/7/2022,7/31/2022
555842,817987,,8/2/2022,7/29/2022
555843,817989,,8/2/2022,7/29/2022
555844,817992,,8/3/2022,7/30/2022
555845,817993,,8/8/2022,8/1/2022
555846,817994,,8/7/2022,7/31/2022
555847,817996,,8/4/2022,7/29/2022
555848,817997,,8/1/2022,7/26/2022
555849,817998,,8/4/2022,8/1/2022
555850,817999,,8/3/2022,7/28/2022
555851,818001,,8/7/2022,7/31/2022
555852,818002,,8/2/2022,7/31/2022
555853,818003,,8/3/2022,7/29/2022
555854,818004,,8/1/2022,7/29/2022
555855,818005,,8/1/2022,7/28/2022
555856,818006,,8/3/2022,7/29/2022
555857,818008,,8/6/2022,8/1/2022
555858,818010,,8/3/2022,7/29/2022
555859,818011,,8/3/2022,7/29/2022
555860,818013,,8/5/2022,7/29/2022
555861,818015,,7/29/2022,7/25/2022
555862,818016,,7/28/2022,7/26/2022
555863,818017,,8/1/2022,7/28/2022
555864,818018,,8/6/2022,7/30/2022
555865,818022,,8/6/2022,8/1/2022
555866,818024,,8/2/2022,7/28/2022
555867,818026,,8/5/2022,7/30/2022
555868,818028,,8/4/2022,7/28/2022
555869,818029,,7/30/2022,7/26/2022
555870,818030,,7/31/2022,7/28/2022
555871,818034,,8/4/2022,7/28/2022
555872,818035,,8/2/2022,7/27/2022
555873,818038,,7/30/2022,7/28/2022
555874,818040,,8/5/2022,7/29/2022
555875,818041,,8/3/2022,7/28/2022
555876,818043,,7/30/2022,7/27/2022
555877,818048,,8/1/2022,7/26/2022
555878,818050,,8/6/2022,7/31/2022
555879,818051,,8/3/2022,7/29/2022
555880,818053,,7/31/2022,7/29/2022
555881,818054,,8/2/2022,7/29/2022
555882,818055,,8/1/2022,7/26/2022
555883,818056,,7/31/2022,7/28/2022
555884,818057,,7/30/2022,7/27/2022
555885,818060,,8/3/2022,7/30/2022
555886,818062,,8/2/2022,7/27/2022
555887,818064,,8/3/2022,7/28/2022
555888,818065,,8/2/2022,7/28/2022
555889,818066,,7/31/2022,7/28/2022
555890,818067,,8/2/2022,7/27/2022
555891,818068,,7/30/2022,7/28/2022
555892,818070,,7/30/2022,7/28/2022
555893,818071,,8/1/2022,7/27/2022
555894,818072,,8/4/2022,7/30/2022
555895,818073,,8/1/2022,7/30/2022
555896,818074,,8/5/2022,7/29/2022
555897,818076,,7/29/2022,7/27/2022
555898,818077,,7/31/2022,7/29/2022
555899,818080,,8/3/2022,7/29/2022
555900,818083,,7/29/2022,7/27/2022
555901,818084,,7/31/2022,7/28/2022
555902,818086,,8/1/2022,7/29/2022
555903,818087,,8/3/2022,7/29/2022
555904,818089,,8/6/2022,7/30/2022
555905,818090,,8/4/2022,7/28/2022
555906,818093,,8/4/2022,7/31/2022
555907,818095,,8/3/2022,7/29/2022
555908,818096,,7/29/2022,7/27/2022
555909,818097,,8/2/2022,7/27/2022
555910,818098,,8/1/2022,7/29/2022
555911,818100,,8/4/2022,8/1/2022
555912,818102,,8/4/2022,7/30/2022
555913,818104,,8/3/2022,8/1/2022
555914,818107,,8/7/2022,7/31/2022
555915,818108,,8/6/2022,7/31/2022
555916,818111,,8/2/2022,7/28/2022
555917,818112,,8/1/2022,7/30/2022
555918,818117,,8/3/2022,7/30/2022
555919,818118,,8/6/2022,7/30/2022
555920,818119,,8/1/2022,7/30/2022
555921,818120,,8/5/2022,7/29/2022
555922,818121,,8/8/2022,8/1/2022
555923,818122,,8/5/2022,7/30/2022
555924,818125,,8/3/2022,7/30/2022
555925,818127,,8/5/2022,7/31/2022
555926,818128,,8/5/2022,7/31/2022
555927,818129,,8/6/2022,7/31/2022
555928,818132,,8/1/2022,7/30/2022
555929,818133,,8/4/2022,7/28/2022
555930,818135,,8/8/2022,8/1/2022
555931,818136,,8/3/2022,7/30/2022
555932,818137,,8/3/2022,8/1/2022
555933,818141,,8/2/2022,7/29/2022
555934,818143,,8/1/2022,7/29/2022
555935,818145,,8/2/2022,7/29/2022
555936,818146,,8/3/2022,7/28/2022
555937,818148,,8/3/2022,7/27/2022
555938,818149,,8/5/2022,8/2/2022
555939,818152,,8/8/2022,8/1/2022
555940,818153,,8/2/2022,7/30/2022
555941,818155,,8/4/2022,8/1/2022
555942,818156,,8/2/2022,7/31/2022
555943,818157,,8/1/2022,7/27/2022
555944,818158,,8/4/2022,7/29/2022
555945,818160,,8/3/2022,8/1/2022
555946,818161,,8/2/2022,7/29/2022
555947,818162,,8/3/2022,7/30/2022
555948,818163,,8/1/2022,7/27/2022
555949,818166,,7/31/2022,7/29/2022
555950,818167,,8/3/2022,7/29/2022
555951,818168,,8/4/2022,7/30/2022
555952,818169,,8/4/2022,7/29/2022
555953,818172,,8/1/2022,7/29/2022
555954,818173,,8/4/2022,7/30/2022
555955,818174,,8/7/2022,7/31/2022
555956,818175,,8/5/2022,7/29/2022
555957,818176,,8/2/2022,7/31/2022
555958,818177,,8/3/2022,8/1/2022
555959,818178,,8/1/2022,7/29/2022
555960,818179,,8/3/2022,7/29/2022
555961,818180,,7/31/2022,7/28/2022
555962,818181,,8/2/2022,7/27/2022
555963,818182,,8/2/2022,7/29/2022
555964,818183,,8/1/2022,7/29/2022
555965,818186,,8/3/2022,7/31/2022
555966,818187,,7/31/2022,7/26/2022
555967,818188,,8/7/2022,8/2/2022
555968,818189,,7/31/2022,7/28/2022
555969,818192,,8/4/2022,7/29/2022
555970,818193,,8/1/2022,7/27/2022
555971,818194,,8/5/2022,7/31/2022
555972,818195,,7/30/2022,7/28/2022
555973,818198,,8/4/2022,7/31/2022
555974,818201,,7/30/2022,7/27/2022
555975,818202,,8/3/2022,7/28/2022
555976,818203,,8/3/2022,7/31/2022
555977,818204,,8/1/2022,7/29/2022
555978,818205,,8/3/2022,7/27/2022
555979,818206,,8/6/2022,7/30/2022
555980,818207,,8/2/2022,7/28/2022
555981,818208,,7/29/2022,7/27/2022
555982,818210,,8/5/2022,7/29/2022
555983,818212,,8/3/2022,7/31/2022
555984,818213,,8/8/2022,8/1/2022
555985,818214,,8/4/2022,7/29/2022
555986,818216,,8/2/2022,7/30/2022
555987,818218,,8/7/2022,7/31/2022
555988,818219,,8/2/2022,7/30/2022
555989,818220,,8/6/2022,8/1/2022
555990,818221,,8/6/2022,8/1/2022
555991,818223,,7/29/2022,7/26/2022
555992,818224,,8/2/2022,7/29/2022
555993,818225,,8/5/2022,7/31/2022
555994,818226,,8/5/2022,8/1/2022
555995,818227,,8/4/2022,7/28/2022
555996,818231,,8/6/2022,7/31/2022
555997,818232,,8/1/2022,7/27/2022
555998,818233,,8/2/2022,7/31/2022
555999,818235,,8/5/2022,7/31/2022
556000,818237,,7/31/2022,7/27/2022
556001,818240,,8/1/2022,7/27/2022
556002,818241,,8/6/2022,8/1/2022
556003,818242,,7/30/2022,7/28/2022
556004,818245,,8/6/2022,8/1/2022
556005,818246,,8/8/2022,8/1/2022
556006,818247,,8/6/2022,8/1/2022
556007,818249,,8/6/2022,7/30/2022
556008,818250,,8/3/2022,7/28/2022
556009,818251,,8/4/2022,7/29/2022
556010,818252,,8/2/2022,7/30/2022
556011,818253,,8/6/2022,7/31/2022
556012,818254,,8/4/2022,8/2/2022
556013,818255,,8/6/2022,8/1/2022
556014,818256,,8/4/2022,7/31/2022
556015,818257,,8/6/2022,8/1/2022
556016,818258,,8/5/2022,7/30/2022
556017,818260,,8/2/2022,7/31/2022
556018,818261,,8/7/2022,8/1/2022
556019,818263,,8/7/2022,8/1/2022
556020,818264,,8/2/2022,7/31/2022
556021,818266,,8/2/2022,7/31/2022
556022,818267,,8/2/2022,7/29/2022
556023,818269,,8/7/2022,8/3/2022
556024,818271,,8/5/2022,8/3/2022
556025,818272,,8/6/2022,7/31/2022
556026,818276,,8/5/2022,8/2/2022
556027,818277,,8/3/2022,7/31/2022
556028,818278,,8/6/2022,7/30/2022
556029,818280,,8/5/2022,7/31/2022
556030,818281,,8/6/2022,8/1/2022
556031,818282,,8/3/2022,7/28/2022
556032,818284,,8/4/2022,8/1/2022
556033,818285,,8/5/2022,8/1/2022
556034,818286,,8/1/2022,7/30/2022
556035,818288,,7/29/2022,7/27/2022
556036,818290,,8/4/2022,8/2/2022
556037,818291,,8/9/2022,8/2/2022
556038,818292,,8/3/2022,7/30/2022
556039,818293,,7/30/2022,7/28/2022
556040,818294,,8/5/2022,7/31/2022
556041,818295,,7/31/2022,7/29/2022
556042,818299,,8/7/2022,7/31/2022
556043,818301,,8/4/2022,8/2/2022
556044,818302,,8/5/2022,7/31/2022
556045,818303,,8/5/2022,8/2/2022
556046,818304,,8/6/2022,7/30/2022
556047,818307,,8/2/2022,7/29/2022
556048,818309,,8/6/2022,7/31/2022
556049,818310,,8/4/2022,7/30/2022
556050,818313,,8/1/2022,7/29/2022
556051,818314,,7/31/2022,7/29/2022
556052,818315,,7/31/2022,7/29/2022
556053,818317,,8/4/2022,7/29/2022
556054,818319,,8/8/2022,8/1/2022
556055,818320,,8/1/2022,7/29/2022
556056,818322,,8/4/2022,8/2/2022
556057,818323,,8/3/2022,8/1/2022
556058,818324,,8/9/2022,8/2/2022
556059,818325,,8/3/2022,7/30/2022
556060,818326,,8/4/2022,7/31/2022
556061,818327,,8/2/2022,7/29/2022
556062,818328,,8/8/2022,8/2/2022
556063,818329,,8/9/2022,8/3/2022
556064,818331,,8/7/2022,8/3/2022
556065,818332,,8/4/2022,7/29/2022
556066,818334,,8/6/2022,7/31/2022
556067,818336,,8/3/2022,7/31/2022
556068,818337,,8/6/2022,7/30/2022
556069,818338,,8/5/2022,7/31/2022
556070,818340,,8/3/2022,7/31/2022
556071,818344,,8/5/2022,8/1/2022
556072,818345,,8/10/2022,8/3/2022
556073,818348,,7/30/2022,7/28/2022
556074,818349,,7/31/2022,7/29/2022
556075,818350,,7/31/2022,7/28/2022
556076,818352,,8/5/2022,8/2/2022
556077,818353,,8/4/2022,7/29/2022
556078,818354,,8/6/2022,7/31/2022
556079,818356,,8/6/2022,8/2/2022
556080,818357,,8/4/2022,7/29/2022
556081,818358,,7/31/2022,7/29/2022
556082,818364,,8/3/2022,8/1/2022
556083,818365,,8/3/2022,7/31/2022
556084,818367,,8/6/2022,8/2/2022
556085,818368,,8/7/2022,7/31/2022
556086,818369,,8/2/2022,7/31/2022
556087,818370,,8/1/2022,7/27/2022
556088,818371,,8/1/2022,7/29/2022
556089,818372,,8/3/2022,7/29/2022
556090,818373,,8/7/2022,8/3/2022
556091,818374,,8/4/2022,7/28/2022
556092,818376,,8/2/2022,7/31/2022
556093,818377,,8/8/2022,8/1/2022
556094,818380,,8/4/2022,7/30/2022
556095,818381,,8/4/2022,7/30/2022
556096,818382,,8/2/2022,7/28/2022
556097,818385,,8/2/2022,7/31/2022
556098,818387,,8/2/2022,7/27/2022
556099,818388,,8/6/2022,7/30/2022
556100,818392,,8/4/2022,7/30/2022
556101,818394,,8/6/2022,8/3/2022
556102,818395,,8/3/2022,7/29/2022
556103,818396,,8/3/2022,8/1/2022
556104,818397,,8/3/2022,7/29/2022
556105,818398,,8/9/2022,8/2/2022
556106,818399,,7/31/2022,7/29/2022
556107,818400,,8/7/2022,8/2/2022
556108,818403,,8/6/2022,8/4/2022
556109,818405,,7/31/2022,7/29/2022
556110,818406,,8/5/2022,8/3/2022
556111,818407,,8/9/2022,8/2/2022
556112,818408,,8/5/2022,7/31/2022
556113,818409,,8/4/2022,7/29/2022
556114,818410,,8/3/2022,7/31/2022
556115,818411,,7/30/2022,7/28/2022
556116,818413,,8/5/2022,7/29/2022
556117,818414,,8/2/2022,7/31/2022
556118,818415,,8/3/2022,7/31/2022
556119,818417,,7/31/2022,7/29/2022
556120,818419,,8/8/2022,8/2/2022
556121,818420,,8/3/2022,7/31/2022
556122,818421,,8/4/2022,8/2/2022
556123,818422,,8/6/2022,7/30/2022
556124,818423,,8/3/2022,7/31/2022
556125,818425,,8/3/2022,7/30/2022
556126,818428,,8/3/2022,7/28/2022
556127,818429,,8/8/2022,8/2/2022
556128,818430,,8/4/2022,7/31/2022
556129,818435,,8/8/2022,8/3/2022
556130,818436,,8/10/2022,8/3/2022
556131,818437,,7/31/2022,7/29/2022
556132,818438,,8/5/2022,8/1/2022
556133,818440,,8/6/2022,7/30/2022
556134,818441,,8/1/2022,7/30/2022
