snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,sell_through_rate,fill_rate,days_of_supply
2016-06-30,2214,257,39,34,2,0.1168,0.9333,226.8
2016-07-31,2214,263,31,25,2,0.0868,0.9333,315.6
2016-08-31,2214,272,44,35,2,0.114,0.9333,233.1
2016-09-30,2214,273,18,17,2,0.0586,0.9333,481.8
2016-10-31,2214,276,17,14,2,0.0483,0.9333,591.4
2016-11-30,2214,278,16,14,2,0.0479,0.9333,595.7
2016-12-31,2214,281,26,23,0,0.0757,1.0,366.5
2017-01-31,2214,285,51,47,2,0.1416,0.9333,181.9
2017-02-28,2214,289,32,28,1,0.0883,0.9667,309.6
2017-03-31,2214,299,45,35,0,0.1048,1.0,256.3
2017-04-30,2214,302,36,33,1,0.0985,0.9667,274.5
2017-05-31,2214,306,50,46,2,0.1307,0.9333,199.6
2017-06-30,2214,315,49,40,1,0.1127,0.9667,236.2
2017-07-31,2214,321,29,23,0,0.0669,1.0,418.7
2017-08-31,2214,329,47,39,0,0.106,1.0,253.1
2017-09-30,2214,332,20,17,1,0.0487,0.9667,585.9
2017-10-31,2214,334,19,17,0,0.0484,1.0,589.4
2017-11-30,2214,336,24,22,2,0.0615,0.9333,458.2
2017-12-31,2214,341,45,40,1,0.105,0.9667,255.8
2018-01-31,2214,344,17,14,1,0.0391,0.9667,737.1
2018-02-28,2214,349,24,19,2,0.0516,0.9333,551.1
2018-03-31,2214,354,24,19,1,0.0509,0.9667,558.9
2018-04-30,2214,356,27,25,1,0.0656,0.9667,427.2
2018-05-31,2214,359,24,21,1,0.0553,0.9667,512.9
2018-06-30,2214,362,23,20,2,0.0524,0.9333,543.0
2018-07-31,2214,363,9,8,1,0.0216,0.9667,1361.2
2018-08-31,2214,366,27,24,0,0.0615,1.0,457.5
2018-09-30,2214,367,9,8,2,0.0213,0.9333,1376.2
2018-10-31,2214,367,7,7,2,0.0187,0.9333,1572.9
2018-11-30,2214,369,14,12,2,0.0315,0.9333,922.5
2018-12-31,2214,370,16,15,2,0.039,0.9333,740.0
2019-01-31,2214,373,15,12,2,0.0312,0.9333,932.5
2019-02-28,2214,375,15,13,2,0.0335,0.9333,865.4
2019-03-31,2214,377,18,16,2,0.0407,0.9333,706.9
2019-04-30,2214,381,19,15,1,0.0379,0.9667,762.0
2019-05-31,2214,385,19,15,1,0.0375,0.9667,770.0
2019-06-30,2214,387,12,10,2,0.0252,0.9333,1161.0
2019-07-31,2214,388,6,5,1,0.0127,0.9667,2328.0
2019-08-31,2214,391,20,17,0,0.0417,1.0,690.0
2019-09-30,2214,391,6,6,2,0.0151,0.9333,1955.0
2019-10-31,2214,391,3,3,0,0.0076,1.0,3910.0
2019-11-30,2214,393,11,9,0,0.0224,1.0,1310.0
2019-12-31,2214,396,20,17,1,0.0412,0.9667,698.8
2020-01-31,2214,397,7,6,1,0.0149,0.9667,1985.0
2020-02-29,2214,398,13,12,0,0.0293,1.0,995.0
2020-03-31,2214,400,12,10,0,0.0244,1.0,1200.0
2020-04-30,2214,403,22,19,2,0.045,0.9333,636.3
2020-05-31,2214,409,31,25,0,0.0576,1.0,490.8
2020-06-30,2214,410,7,6,1,0.0144,0.9667,2050.0
2020-07-31,2214,411,7,6,2,0.0144,0.9333,2055.0
2020-08-31,2214,413,11,9,1,0.0213,0.9667,1376.7
2020-09-30,2214,413,6,6,1,0.0143,0.9667,2065.0
2020-10-31,2214,413,7,7,0,0.0167,1.0,1770.0
2020-11-30,2214,414,6,5,0,0.0119,1.0,2484.0
2020-12-31,2214,414,4,4,2,0.0096,0.9333,3105.0
2021-01-31,2214,414,2,2,1,0.0048,0.9667,6210.0
2021-02-28,2214,414,4,4,0,0.0096,1.0,3105.0
2021-03-31,2214,415,7,6,0,0.0143,1.0,2075.0
2021-04-30,2214,417,15,13,0,0.0302,1.0,962.3
2021-05-31,2214,418,8,7,2,0.0165,0.9333,1791.4
2021-06-30,2214,419,8,7,0,0.0164,1.0,1795.7
2021-07-31,2214,419,3,3,1,0.0071,0.9667,4190.0
2021-08-31,2214,419,3,3,1,0.0071,0.9667,4190.0
2021-09-30,2214,420,6,5,0,0.0118,1.0,2520.0
2021-10-31,2214,420,3,3,2,0.0071,0.9333,4200.0
2021-11-30,2214,422,10,8,0,0.0186,1.0,1582.5
2021-12-31,2214,423,10,9,1,0.0208,0.9667,1410.0
2022-01-31,2214,424,8,7,1,0.0162,0.9667,1817.1
2022-02-28,2214,426,9,7,2,0.0162,0.9333,1825.7
2022-03-31,2214,430,18,14,1,0.0315,0.9667,921.4
2022-04-30,2214,434,21,17,2,0.0377,0.9333,765.9
2022-05-31,2214,437,15,12,2,0.0267,0.9333,1092.5
2022-06-30,2214,439,14,12,2,0.0266,0.9333,1097.5
2022-07-31,2214,440,10,9,1,0.02,0.9667,1466.7
2022-08-31,2214,442,18,16,2,0.0349,0.9333,828.8
2022-09-30,2214,442,5,5,1,0.0112,0.9667,2652.0
2022-10-31,2214,444,13,11,0,0.0242,1.0,1210.9
2022-11-30,2214,445,10,9,2,0.0198,0.9333,1483.3
2022-12-31,2214,446,13,12,2,0.0262,0.9333,1115.0
2013-01-31,2215,75,27,24,1,0.2424,0.9667,93.8
2013-02-28,2215,90,88,73,2,0.4479,0.9333,37.0
2013-03-31,2215,98,54,46,1,0.3194,0.9667,63.9
2013-04-30,2215,103,43,38,2,0.2695,0.9333,81.3
2013-05-31,2215,114,51,40,0,0.2597,1.0,85.5
2013-06-30,2215,120,32,26,1,0.1781,0.9667,138.5
2013-07-31,2215,124,22,18,0,0.1268,1.0,206.7
2013-08-31,2215,125,12,11,2,0.0809,0.9333,340.9
2013-09-30,2215,127,12,10,0,0.073,1.0,381.0
2013-10-31,2215,127,6,6,2,0.0451,0.9333,635.0
2013-11-30,2215,128,12,11,0,0.0791,1.0,349.1
2013-12-31,2215,133,29,24,0,0.1529,1.0,166.2
2014-01-31,2215,135,18,16,1,0.106,0.9667,253.1
2014-02-28,2215,137,21,19,2,0.1218,0.9333,216.3
2014-03-31,2215,140,22,19,1,0.1195,0.9667,221.1
2014-04-30,2215,148,41,33,2,0.1823,0.9333,134.5
2014-05-31,2215,155,38,31,1,0.1667,0.9667,150.0
2014-06-30,2215,159,27,23,1,0.1264,0.9667,207.4
2014-07-31,2215,163,35,31,0,0.1598,1.0,157.7
2014-08-31,2215,169,27,21,2,0.1105,0.9333,241.4
2014-09-30,2215,170,11,10,0,0.0556,1.0,510.0
2014-10-31,2215,173,24,21,2,0.1082,0.9333,247.1
2014-11-30,2215,177,34,30,0,0.1449,1.0,177.0
2014-12-31,2215,181,41,37,2,0.1697,0.9333,146.8
2015-01-31,2215,187,30,24,1,0.1137,0.9667,233.8
2015-02-28,2215,197,56,46,1,0.1893,0.9667,128.5
2015-03-31,2215,204,54,47,0,0.1873,1.0,130.2
2015-04-30,2215,213,53,44,1,0.1712,0.9667,145.2
2015-05-31,2215,220,41,34,0,0.1339,1.0,194.1
2015-06-30,2215,226,44,38,1,0.1439,0.9667,178.4
2015-07-31,2215,228,18,16,2,0.0656,0.9333,427.5
2015-08-31,2215,229,11,10,0,0.0418,1.0,687.0
2015-09-30,2215,233,30,26,1,0.1004,0.9667,268.8
2015-10-31,2215,237,32,28,2,0.1057,0.9333,253.9
2015-11-30,2215,239,21,19,1,0.0736,0.9667,377.4
2015-12-31,2215,246,36,29,2,0.1055,0.9333,254.5
2016-01-31,2215,250,23,19,0,0.0706,1.0,394.7
2016-02-29,2215,253,32,29,1,0.1028,0.9667,261.7
2016-03-31,2215,255,27,25,0,0.0893,1.0,306.0
2016-04-30,2215,262,47,40,2,0.1325,0.9333,196.5
2016-05-31,2215,268,32,26,2,0.0884,0.9333,309.2
2016-06-30,2215,271,37,34,0,0.1115,1.0,239.1
2016-07-31,2215,273,27,25,2,0.0839,0.9333,327.6
2016-08-31,2215,280,42,35,2,0.1111,0.9333,240.0
2016-09-30,2215,284,21,17,2,0.0565,0.9333,501.2
2016-10-31,2215,287,17,14,1,0.0465,0.9667,615.0
2016-11-30,2215,289,16,14,2,0.0462,0.9333,619.3
2016-12-31,2215,293,27,23,1,0.0728,0.9667,382.2
2017-01-31,2215,302,56,47,0,0.1347,1.0,192.8
2017-02-28,2215,309,35,28,2,0.0831,0.9333,331.1
2017-03-31,2215,314,40,35,0,0.1003,1.0,269.1
2017-04-30,2215,319,38,33,0,0.0938,1.0,290.0
2017-05-31,2215,330,57,46,0,0.1223,1.0,215.2
2017-06-30,2215,339,49,40,1,0.1055,0.9667,254.2
2017-07-31,2215,345,29,23,0,0.0625,1.0,450.0
2017-08-31,2215,350,44,39,1,0.1003,0.9667,269.2
2017-09-30,2215,353,20,17,2,0.0459,0.9333,622.9
2017-10-31,2215,355,19,17,2,0.0457,0.9333,626.5
2017-11-30,2215,360,27,22,0,0.0576,1.0,490.9
2017-12-31,2215,369,49,40,0,0.0978,1.0,276.8
2018-01-31,2215,372,17,14,2,0.0363,0.9333,797.1
2018-02-28,2215,377,24,19,0,0.048,1.0,595.3
2018-03-31,2215,382,24,19,0,0.0474,1.0,603.2
2018-04-30,2215,389,32,25,1,0.0604,0.9667,466.8
2018-05-31,2215,393,25,21,1,0.0507,0.9667,561.4
2018-06-30,2215,398,25,20,2,0.0478,0.9333,597.0
2018-07-31,2215,399,9,8,1,0.0197,0.9667,1496.2
2018-08-31,2215,404,29,24,0,0.0561,1.0,505.0
2018-09-30,2215,405,9,8,2,0.0194,0.9333,1518.8
2018-10-31,2215,406,8,7,0,0.0169,1.0,1740.0
2018-11-30,2215,408,14,12,1,0.0286,0.9667,1020.0
2018-12-31,2215,410,17,15,2,0.0353,0.9333,820.0
2019-01-31,2215,413,15,12,0,0.0282,1.0,1032.5
2019-02-28,2215,416,16,13,2,0.0303,0.9333,960.0
2019-03-31,2215,419,19,16,0,0.0368,1.0,785.6
2019-04-30,2215,420,16,15,2,0.0345,0.9333,840.0
2019-05-31,2215,424,19,15,2,0.0342,0.9333,848.0
2019-06-30,2215,426,12,10,2,0.0229,0.9333,1278.0
2019-07-31,2215,427,6,5,0,0.0116,1.0,2562.0
2019-08-31,2215,430,20,17,1,0.038,0.9667,758.8
2019-09-30,2215,431,7,6,0,0.0137,1.0,2155.0
2019-10-31,2215,431,3,3,2,0.0069,0.9333,4310.0
2019-11-30,2215,433,11,9,2,0.0204,0.9333,1443.3
2019-12-31,2215,437,21,17,1,0.0374,0.9667,771.2
2020-01-31,2215,438,7,6,2,0.0135,0.9333,2190.0
2020-02-29,2215,440,14,12,2,0.0265,0.9333,1100.0
2020-03-31,2215,441,11,10,0,0.0222,1.0,1323.0
2020-04-30,2215,446,24,19,1,0.0409,0.9667,704.2
2020-05-31,2215,451,30,25,0,0.0525,1.0,541.2
2020-06-30,2215,452,7,6,2,0.0131,0.9333,2260.0
2020-07-31,2215,452,6,6,2,0.0131,0.9333,2260.0
2020-08-31,2215,453,10,9,1,0.0195,0.9667,1510.0
2020-09-30,2215,454,7,6,2,0.013,0.9333,2270.0
2020-10-31,2215,455,8,7,0,0.0152,1.0,1950.0
2020-11-30,2215,455,5,5,1,0.0109,0.9667,2730.0
2020-12-31,2215,455,4,4,0,0.0087,1.0,3412.5
2021-01-31,2215,455,2,2,1,0.0044,0.9667,6825.0
2021-02-28,2215,455,4,4,2,0.0087,0.9333,3412.5
2021-03-31,2215,456,7,6,1,0.013,0.9667,2280.0
2021-04-30,2215,458,15,13,2,0.0276,0.9333,1056.9
2021-05-31,2215,459,8,7,1,0.015,0.9667,1967.1
2021-06-30,2215,460,8,7,1,0.015,0.9667,1971.4
2021-07-31,2215,460,3,3,2,0.0065,0.9333,4600.0
2021-08-31,2215,460,3,3,1,0.0065,0.9667,4600.0
2021-09-30,2215,461,6,5,2,0.0107,0.9333,2766.0
2021-10-31,2215,461,3,3,0,0.0065,1.0,4610.0
2021-11-30,2215,462,9,8,2,0.017,0.9333,1732.5
2021-12-31,2215,464,11,9,0,0.019,1.0,1546.7
2022-01-31,2215,465,8,7,0,0.0148,1.0,1992.9
2022-02-28,2215,466,8,7,1,0.0148,0.9667,1997.1
2022-03-31,2215,469,17,14,2,0.029,0.9333,1005.0
2022-04-30,2215,472,20,17,1,0.0348,0.9667,832.9
2022-05-31,2215,473,13,12,0,0.0247,1.0,1182.5
2022-06-30,2215,475,14,12,0,0.0246,1.0,1187.5
2022-07-31,2215,476,10,9,1,0.0186,0.9667,1586.7
2022-08-31,2215,478,18,16,1,0.0324,0.9667,896.2
2022-09-30,2215,479,6,5,1,0.0103,0.9667,2874.0
2022-10-31,2215,480,12,11,0,0.0224,1.0,1309.1
2022-11-30,2215,482,11,9,1,0.0183,0.9667,1606.7
2022-12-31,2215,484,14,12,1,0.0242,0.9667,1210.0
2013-01-31,2218,21,7,7,1,0.25,0.9667,90.0
2013-02-28,2218,24,29,26,5,0.52,0.8333,27.7
2013-03-31,2218,30,45,39,11,0.5652,0.6333,23.1
2013-04-30,2218,41,72,61,15,0.598,0.5,20.2
2013-05-31,2218,48,75,68,11,0.5862,0.6333,21.2
2013-06-30,2218,66,91,73,10,0.5252,0.6667,27.1
2013-07-31,2218,72,72,66,1,0.4783,0.9667,32.7
2013-08-31,2218,83,63,52,0,0.3852,1.0,47.9
2013-09-30,2218,89,60,54,2,0.3776,0.9333,49.4
2013-10-31,2218,95,49,43,2,0.3116,0.9333,66.3
2013-11-30,2218,99,36,32,1,0.2443,0.9667,92.8
2013-12-31,2218,116,164,147,9,0.5589,0.7,23.7
2014-01-31,2218,128,65,53,2,0.2928,0.9333,72.5
2014-02-28,2218,132,44,40,1,0.2326,0.9667,99.0
2014-03-31,2218,143,55,44,0,0.2353,1.0,97.5
2014-04-30,2218,168,114,89,0,0.3463,1.0,56.6
2014-05-31,2218,189,104,83,1,0.3051,0.9667,68.3
2014-06-30,2218,197,74,66,2,0.251,0.9333,89.5
2014-07-31,2218,213,71,55,0,0.2052,1.0,116.2
2014-08-31,2218,222,79,70,1,0.2397,0.9667,95.1
2014-09-30,2218,230,41,33,2,0.1255,0.9333,209.1
2014-10-31,2218,235,47,42,0,0.1516,1.0,167.9
2014-11-30,2218,240,58,53,2,0.1809,0.9333,135.8
2014-12-31,2218,272,145,113,2,0.2935,0.9333,72.2
2015-01-31,2218,280,42,34,0,0.1083,1.0,247.1
2015-02-28,2218,286,33,27,0,0.0863,1.0,317.8
2015-03-31,2218,296,63,53,2,0.1519,0.9333,167.5
2015-04-30,2218,305,79,70,1,0.1867,0.9667,130.7
2015-05-31,2218,321,108,92,2,0.2228,0.9333,104.7
2015-06-30,2218,333,99,87,2,0.2071,0.9333,114.8
2015-07-31,2218,348,73,58,1,0.1429,0.9667,180.0
2015-08-31,2218,360,81,69,0,0.1608,1.0,156.5
2015-09-30,2218,369,54,45,2,0.1087,0.9333,246.0
2015-10-31,2218,375,43,37,0,0.0898,1.0,304.1
2015-11-30,2218,383,61,53,2,0.1216,0.9333,216.8
2015-12-31,2218,402,152,133,1,0.2486,0.9667,90.7
2016-01-31,2218,407,46,41,2,0.0915,0.9333,297.8
2016-02-29,2218,411,42,38,0,0.0846,1.0,324.5
2016-03-31,2218,420,46,37,1,0.081,0.9667,340.5
2016-04-30,2218,440,90,70,2,0.1373,0.9333,188.6
2016-05-31,2218,453,69,56,1,0.11,0.9667,242.7
2016-06-30,2218,470,96,79,0,0.1439,1.0,178.5
2016-07-31,2218,481,56,45,2,0.0856,0.9333,320.7
2016-08-31,2218,492,72,61,0,0.1103,1.0,242.0
2016-09-30,2218,501,46,37,1,0.0688,0.9667,406.2
2016-10-31,2218,506,41,36,1,0.0664,0.9667,421.7
2016-11-30,2218,516,65,55,1,0.0963,0.9667,281.5
2016-12-31,2218,545,153,124,0,0.1854,1.0,131.9
2017-01-31,2218,553,39,31,2,0.0531,0.9333,535.2
2017-02-28,2218,557,31,27,2,0.0462,0.9333,618.9
2017-03-31,2218,564,51,44,1,0.0724,0.9667,384.5
2017-04-30,2218,579,69,54,1,0.0853,0.9667,321.7
2017-05-31,2218,590,66,55,0,0.0853,1.0,321.8
2017-06-30,2218,604,71,57,1,0.0862,0.9667,317.9
2017-07-31,2218,608,40,36,1,0.0559,0.9667,506.7
2017-08-31,2218,619,61,50,0,0.0747,1.0,371.4
2017-09-30,2218,625,37,31,2,0.0473,0.9333,604.8
2017-10-31,2218,627,17,15,0,0.0234,1.0,1254.0
2017-11-30,2218,636,55,46,2,0.0674,0.9333,414.8
2017-12-31,2218,652,93,77,0,0.1056,1.0,254.0
2018-01-31,2218,657,23,18,1,0.0267,0.9667,1095.0
2018-02-28,2218,663,29,23,2,0.0335,0.9333,864.8
2018-03-31,2218,666,26,23,2,0.0334,0.9333,868.7
2018-04-30,2218,671,33,28,2,0.0401,0.9333,718.9
2018-05-31,2218,678,37,30,2,0.0424,0.9333,678.0
2018-06-30,2218,689,56,45,1,0.0613,0.9667,459.3
2018-07-31,2218,696,34,27,1,0.0373,0.9667,773.3
2018-08-31,2218,702,30,24,1,0.0331,0.9667,877.5
2018-09-30,2218,703,12,11,1,0.0154,0.9667,1917.3
2018-10-31,2218,704,14,13,0,0.0181,1.0,1624.6
2018-11-30,2218,707,23,20,0,0.0275,1.0,1060.5
2018-12-31,2218,710,31,28,0,0.0379,1.0,760.7
2019-01-31,2218,711,11,10,2,0.0139,0.9333,2133.0
2019-02-28,2218,712,8,7,1,0.0097,0.9667,3051.4
2019-03-31,2218,715,21,18,2,0.0246,0.9333,1191.7
2019-04-30,2218,722,36,29,0,0.0386,1.0,746.9
2019-05-31,2218,730,40,32,1,0.042,0.9667,684.4
2019-06-30,2218,736,38,32,1,0.0417,0.9667,690.0
2019-07-31,2218,737,8,7,0,0.0094,1.0,3158.6
2019-08-31,2218,742,23,18,0,0.0237,1.0,1236.7
2019-09-30,2218,743,11,10,2,0.0133,0.9333,2229.0
2019-10-31,2218,744,8,7,0,0.0093,1.0,3188.6
2019-11-30,2218,745,15,14,2,0.0184,0.9333,1596.4
2019-12-31,2218,747,16,14,0,0.0184,1.0,1600.7
2020-01-31,2218,747,7,7,0,0.0093,1.0,3201.4
2020-02-29,2218,748,6,5,0,0.0066,1.0,4488.0
2020-03-31,2218,751,15,12,2,0.0157,0.9333,1877.5
2020-04-30,2218,757,30,24,0,0.0307,1.0,946.2
2020-05-31,2218,760,16,13,2,0.0168,0.9333,1753.8
2020-06-30,2218,762,14,12,1,0.0155,0.9667,1905.0
2020-07-31,2218,762,7,7,1,0.0091,0.9667,3265.7
2020-08-31,2218,764,13,11,1,0.0142,0.9667,2083.6
2020-09-30,2218,766,11,9,1,0.0116,0.9667,2553.3
2020-10-31,2218,766,5,5,1,0.0065,0.9667,4596.0
2020-11-30,2218,768,18,16,2,0.0204,0.9333,1440.0
2020-12-31,2218,779,58,47,2,0.0569,0.9333,497.2
2021-01-31,2218,779,3,3,0,0.0038,1.0,7790.0
2021-02-28,2218,780,6,5,1,0.0064,0.9667,4680.0
2021-03-31,2218,781,7,6,0,0.0076,1.0,3905.0
2021-04-30,2218,782,13,12,1,0.0151,0.9667,1955.0
2021-05-31,2218,784,15,13,2,0.0163,0.9333,1809.2
2021-06-30,2218,787,22,19,0,0.0236,1.0,1242.6
2021-07-31,2218,789,11,9,1,0.0113,0.9667,2630.0
2021-08-31,2218,791,11,9,0,0.0112,1.0,2636.7
2021-09-30,2218,791,5,5,1,0.0063,0.9667,4746.0
2021-10-31,2218,792,11,10,0,0.0125,1.0,2376.0
2021-11-30,2218,794,11,9,0,0.0112,1.0,2646.7
2021-12-31,2218,800,38,32,2,0.0385,0.9333,750.0
2022-01-31,2218,801,8,7,0,0.0087,1.0,3432.9
2022-02-28,2218,804,14,11,0,0.0135,1.0,2192.7
2022-03-31,2218,806,14,12,2,0.0147,0.9333,2015.0
2022-04-30,2218,808,23,21,0,0.0253,1.0,1154.3
2022-05-31,2218,811,24,21,0,0.0252,1.0,1158.6
2022-06-30,2218,813,21,19,0,0.0228,1.0,1283.7
2022-07-31,2218,814,12,11,0,0.0133,1.0,2220.0
2022-08-31,2218,817,20,17,0,0.0204,1.0,1441.8
2022-09-30,2218,818,7,6,1,0.0073,0.9667,4090.0
2022-10-31,2218,819,8,7,1,0.0085,0.9667,3510.0
2022-11-30,2218,822,19,16,2,0.0191,0.9333,1541.2
2022-12-31,2218,827,35,30,2,0.035,0.9333,827.0
2013-01-31,2219,23,9,7,1,0.2333,0.9667,98.6
2013-02-28,2219,27,30,26,3,0.4906,0.9,31.2
2013-03-31,2219,34,46,39,9,0.5342,0.7,26.2
2013-04-30,2219,46,73,61,13,0.5701,0.5667,22.6
2013-05-31,2219,66,88,68,9,0.5075,0.7,29.1
2013-06-30,2219,87,94,73,2,0.4562,0.9333,35.8
2013-07-31,2219,102,81,66,1,0.3929,0.9667,46.4
2013-08-31,2219,110,60,52,2,0.321,0.9333,63.5
2013-09-30,2219,121,65,54,2,0.3086,0.9333,67.2
2013-10-31,2219,125,47,43,0,0.256,1.0,87.2
2013-11-30,2219,129,36,32,2,0.1988,0.9333,120.9
2013-12-31,2219,146,164,147,3,0.5017,0.9,29.8
2014-01-31,2219,154,61,53,1,0.256,0.9667,87.2
2014-02-28,2219,164,50,40,0,0.1961,1.0,123.0
2014-03-31,2219,168,48,44,1,0.2075,0.9667,114.5
2014-04-30,2219,189,110,89,1,0.3201,0.9667,63.7
2014-05-31,2219,208,102,83,0,0.2852,1.0,75.2
2014-06-30,2219,219,77,66,1,0.2316,0.9667,99.5
2014-07-31,2219,230,66,55,0,0.193,1.0,125.5
2014-08-31,2219,244,84,70,0,0.2229,1.0,104.6
2014-09-30,2219,249,38,33,1,0.117,0.9667,226.4
2014-10-31,2219,256,49,42,0,0.1409,1.0,182.9
2014-11-30,2219,266,63,53,2,0.1661,0.9333,150.6
2014-12-31,2219,281,128,113,2,0.2868,0.9333,74.6
2015-01-31,2219,290,43,34,0,0.1049,1.0,255.9
2015-02-28,2219,293,30,27,1,0.0844,0.9667,325.6
2015-03-31,2219,300,60,53,2,0.1501,0.9333,169.8
2015-04-30,2219,317,87,70,1,0.1809,0.9667,135.9
2015-05-31,2219,328,103,92,0,0.219,1.0,107.0
2015-06-30,2219,347,106,87,1,0.2005,0.9667,119.7
2015-07-31,2219,358,69,58,1,0.1394,0.9667,185.2
2015-08-31,2219,378,89,69,2,0.1544,0.9333,164.3
2015-09-30,2219,389,56,45,0,0.1037,1.0,259.3
2015-10-31,2219,393,41,37,2,0.086,0.9333,318.6
2015-11-30,2219,398,58,53,2,0.1175,0.9333,225.3
2015-12-31,2219,434,169,133,2,0.2346,0.9333,97.9
2016-01-31,2219,440,47,41,1,0.0852,0.9667,322.0
2016-02-29,2219,445,43,38,1,0.0787,0.9667,351.3
2016-03-31,2219,449,41,37,2,0.0761,0.9333,364.1
2016-04-30,2219,456,77,70,0,0.1331,1.0,195.4
2016-05-31,2219,471,71,56,2,0.1063,0.9333,252.3
2016-06-30,2219,480,88,79,2,0.1413,0.9333,182.3
2016-07-31,2219,488,53,45,0,0.0844,1.0,325.3
2016-08-31,2219,499,72,61,0,0.1089,1.0,245.4
2016-09-30,2219,509,47,37,2,0.0678,0.9333,412.7
2016-10-31,2219,513,40,36,0,0.0656,1.0,427.5
2016-11-30,2219,523,65,55,0,0.0952,1.0,285.3
2016-12-31,2219,542,143,124,2,0.1862,0.9333,131.1
2017-01-31,2219,548,37,31,2,0.0535,0.9333,530.3
2017-02-28,2219,555,34,27,2,0.0464,0.9333,616.7
2017-03-31,2219,567,56,44,0,0.072,1.0,386.6
2017-04-30,2219,577,64,54,2,0.0856,0.9333,320.6
2017-05-31,2219,588,66,55,0,0.0855,1.0,320.7
2017-06-30,2219,594,63,57,1,0.0876,0.9667,312.6
2017-07-31,2219,598,40,36,1,0.0568,0.9667,498.3
2017-08-31,2219,608,60,50,2,0.076,0.9333,364.8
2017-09-30,2219,614,37,31,1,0.0481,0.9667,594.2
2017-10-31,2219,618,19,15,1,0.0237,0.9667,1236.0
2017-11-30,2219,631,59,46,2,0.0679,0.9333,411.5
2017-12-31,2219,649,95,77,0,0.1061,1.0,252.9
2018-01-31,2219,653,22,18,2,0.0268,0.9333,1088.3
2018-02-28,2219,657,27,23,0,0.0338,1.0,857.0
2018-03-31,2219,663,29,23,2,0.0335,0.9333,864.8
2018-04-30,2219,671,36,28,0,0.0401,1.0,718.9
2018-05-31,2219,676,35,30,0,0.0425,1.0,676.0
2018-06-30,2219,688,57,45,2,0.0614,0.9333,458.7
2018-07-31,2219,694,33,27,2,0.0374,0.9333,771.1
2018-08-31,2219,699,29,24,1,0.0332,0.9667,873.8
2018-09-30,2219,701,13,11,1,0.0154,0.9667,1911.8
2018-10-31,2219,702,14,13,0,0.0182,1.0,1620.0
2018-11-30,2219,707,25,20,1,0.0275,0.9667,1060.5
2018-12-31,2219,714,35,28,0,0.0377,1.0,765.0
2019-01-31,2219,715,11,10,0,0.0138,1.0,2145.0
2019-02-28,2219,716,8,7,0,0.0097,1.0,3068.6
2019-03-31,2219,718,20,18,1,0.0245,0.9667,1196.7
2019-04-30,2219,722,33,29,1,0.0386,0.9667,746.9
2019-05-31,2219,730,40,32,2,0.042,0.9333,684.4
2019-06-30,2219,737,39,32,1,0.0416,0.9667,690.9
2019-07-31,2219,738,8,7,0,0.0094,1.0,3162.9
2019-08-31,2219,740,20,18,1,0.0237,0.9667,1233.3
2019-09-30,2219,742,12,10,1,0.0133,0.9667,2226.0
2019-10-31,2219,743,8,7,1,0.0093,0.9667,3184.3
2019-11-30,2219,745,16,14,0,0.0184,1.0,1596.4
2019-12-31,2219,748,17,14,1,0.0184,0.9667,1602.9
2020-01-31,2219,748,7,7,1,0.0093,0.9667,3205.7
2020-02-29,2219,748,5,5,1,0.0066,0.9667,4488.0
2020-03-31,2219,751,15,12,1,0.0157,0.9667,1877.5
2020-04-30,2219,757,30,24,2,0.0307,0.9333,946.2
2020-05-31,2219,758,14,13,0,0.0169,1.0,1749.2
2020-06-30,2219,761,15,12,2,0.0155,0.9333,1902.5
2020-07-31,2219,762,8,7,0,0.0091,1.0,3265.7
2020-08-31,2219,763,12,11,1,0.0142,0.9667,2080.9
2020-09-30,2219,765,11,9,1,0.0116,0.9667,2550.0
2020-10-31,2219,765,5,5,1,0.0065,0.9667,4590.0
2020-11-30,2219,768,19,16,0,0.0204,1.0,1440.0
2020-12-31,2219,779,58,47,1,0.0569,0.9667,497.2
2021-01-31,2219,779,3,3,0,0.0038,1.0,7790.0
2021-02-28,2219,779,5,5,0,0.0064,1.0,4674.0
2021-03-31,2219,780,7,6,0,0.0076,1.0,3900.0
2021-04-30,2219,781,13,12,0,0.0151,1.0,1952.5
2021-05-31,2219,784,16,13,2,0.0163,0.9333,1809.2
2021-06-30,2219,789,24,19,1,0.0235,0.9667,1245.8
2021-07-31,2219,789,9,9,2,0.0113,0.9333,2630.0
2021-08-31,2219,791,11,9,0,0.0112,1.0,2636.7
2021-09-30,2219,792,6,5,1,0.0063,0.9667,4752.0
2021-10-31,2219,793,11,10,2,0.0125,0.9333,2379.0
2021-11-30,2219,794,10,9,0,0.0112,1.0,2646.7
2021-12-31,2219,797,35,32,0,0.0386,1.0,747.2
2022-01-31,2219,798,8,7,2,0.0087,0.9333,3420.0
2022-02-28,2219,801,14,11,0,0.0135,1.0,2184.5
2022-03-31,2219,803,14,12,0,0.0147,1.0,2007.5
2022-04-30,2219,805,23,21,0,0.0254,1.0,1150.0
2022-05-31,2219,807,23,21,0,0.0254,1.0,1152.9
2022-06-30,2219,808,20,19,2,0.023,0.9333,1275.8
2022-07-31,2219,809,12,11,2,0.0134,0.9333,2206.4
2022-08-31,2219,813,21,17,1,0.0205,0.9667,1434.7
2022-09-30,2219,813,6,6,2,0.0073,0.9333,4065.0
